# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Isotope_Dilution/nanoSIMS_October2017/Meth102817_Si33@1_1_p2-30/: 12C15N
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50
# plane	POL=3		POL=2		POL=0		POL=2		POL=2		POL=0		POL=1		POL=1		POL=4		POL=0		POL=0		POL=2		POL=4		POL=0		POL=1		POL=2		POL=3		POL=4		POL=2		POL=3		POL=0		POL=1		POL=3		POL=1		POL=0		POL=3		POL=2		POL=5		POL=5		POL=0		POL=3		POL=2		POL=3		POL=4		POL=1		POL=2		POL=4		POL=1		POL=3		POL=0		POL=3		POL=3		POL=0		POL=2		POL=2		POL=4		POL=1		POL=2		POL=4		POL=1	
11	5.700e+02	2.387e+01	2.340e+03	4.837e+01	8.400e+02	2.898e+01	3.260e+02	1.806e+01	4.047e+03	6.362e+01	2.720e+02	1.649e+01	2.843e+03	5.332e+01	2.215e+03	4.706e+01	2.362e+03	4.860e+01	1.590e+02	1.261e+01	3.781e+03	6.149e+01	1.401e+03	3.743e+01	6.145e+03	7.839e+01	4.872e+03	6.980e+01	1.966e+03	4.434e+01	8.530e+02	2.921e+01	7.360e+02	2.713e+01	3.446e+03	5.870e+01	2.404e+03	4.903e+01	7.571e+03	8.701e+01	1.952e+03	4.418e+01	1.909e+03	4.369e+01	2.791e+03	5.283e+01	1.319e+03	3.632e+01	7.050e+02	2.655e+01	3.585e+03	5.987e+01	1.261e+03	3.551e+01	4.058e+03	6.370e+01	4.243e+03	6.514e+01	8.360e+02	2.891e+01	3.081e+03	5.551e+01	9.420e+02	3.069e+01	1.948e+03	4.414e+01	6.025e+03	7.762e+01	7.558e+03	8.694e+01	4.411e+03	6.642e+01	1.152e+03	3.394e+01	1.784e+03	4.224e+01	3.180e+03	5.639e+01	5.297e+03	7.278e+01	1.772e+03	4.210e+01	2.808e+03	5.299e+01	4.354e+03	6.598e+01	2.851e+03	5.339e+01	3.067e+03	5.538e+01	4.627e+03	6.802e+01	1.433e+03	3.785e+01	8.856e+03	9.411e+01	2.850e+03	5.339e+01	1.772e+03	4.210e+01
12	6.460e+02	2.542e+01	2.274e+03	4.769e+01	8.110e+02	2.848e+01	3.200e+02	1.789e+01	3.986e+03	6.313e+01	3.200e+02	1.789e+01	2.762e+03	5.255e+01	2.224e+03	4.716e+01	2.345e+03	4.843e+01	1.500e+02	1.225e+01	3.773e+03	6.142e+01	1.305e+03	3.612e+01	6.036e+03	7.769e+01	4.732e+03	6.879e+01	1.889e+03	4.346e+01	7.930e+02	2.816e+01	7.480e+02	2.735e+01	3.790e+03	6.156e+01	2.456e+03	4.956e+01	7.471e+03	8.643e+01	1.908e+03	4.368e+01	1.839e+03	4.288e+01	2.752e+03	5.246e+01	1.180e+03	3.435e+01	7.360e+02	2.713e+01	3.554e+03	5.962e+01	1.150e+03	3.391e+01	3.912e+03	6.255e+01	4.253e+03	6.522e+01	8.410e+02	2.900e+01	3.109e+03	5.576e+01	9.810e+02	3.132e+01	1.939e+03	4.403e+01	5.892e+03	7.676e+01	7.568e+03	8.699e+01	4.546e+03	6.742e+01	1.099e+03	3.315e+01	1.740e+03	4.171e+01	2.985e+03	5.464e+01	4.725e+03	6.874e+01	1.793e+03	4.234e+01	2.719e+03	5.214e+01	4.292e+03	6.551e+01	2.829e+03	5.319e+01	3.183e+03	5.642e+01	4.301e+03	6.558e+01	1.455e+03	3.814e+01	8.075e+03	8.986e+01	2.776e+03	5.269e+01	1.576e+03	3.970e+01
13	6.200e+02	2.490e+01	2.297e+03	4.793e+01	7.890e+02	2.809e+01	3.290e+02	1.814e+01	3.960e+03	6.293e+01	3.100e+02	1.761e+01	2.609e+03	5.108e+01	2.245e+03	4.738e+01	2.381e+03	4.880e+01	1.620e+02	1.273e+01	3.642e+03	6.035e+01	1.234e+03	3.513e+01	6.262e+03	7.913e+01	4.917e+03	7.012e+01	1.791e+03	4.232e+01	8.050e+02	2.837e+01	6.910e+02	2.629e+01	3.992e+03	6.318e+01	2.520e+03	5.020e+01	7.441e+03	8.626e+01	2.071e+03	4.551e+01	1.719e+03	4.146e+01	2.958e+03	5.439e+01	1.288e+03	3.589e+01	6.870e+02	2.621e+01	3.763e+03	6.134e+01	1.096e+03	3.311e+01	3.915e+03	6.257e+01	4.367e+03	6.608e+01	7.610e+02	2.759e+01	3.067e+03	5.538e+01	9.760e+02	3.124e+01	1.939e+03	4.403e+01	5.942e+03	7.708e+01	7.391e+03	8.597e+01	4.614e+03	6.793e+01	1.199e+03	3.463e+01	1.735e+03	4.165e+01	3.152e+03	5.614e+01	4.602e+03	6.784e+01	1.789e+03	4.230e+01	2.813e+03	5.304e+01	4.371e+03	6.611e+01	2.781e+03	5.274e+01	3.052e+03	5.524e+01	4.354e+03	6.598e+01	1.363e+03	3.692e+01	7.427e+03	8.618e+01	2.635e+03	5.133e+01	1.554e+03	3.942e+01
14	6.300e+02	2.510e+01	2.237e+03	4.730e+01	8.530e+02	2.921e+01	3.160e+02	1.778e+01	3.825e+03	6.185e+01	2.710e+02	1.646e+01	2.614e+03	5.113e+01	2.233e+03	4.725e+01	2.579e+03	5.078e+01	1.350e+02	1.162e+01	3.586e+03	5.988e+01	1.272e+03	3.567e+01	6.646e+03	8.152e+01	5.103e+03	7.144e+01	1.821e+03	4.267e+01	7.750e+02	2.784e+01	6.740e+02	2.596e+01	4.577e+03	6.765e+01	2.540e+03	5.040e+01	7.242e+03	8.510e+01	2.050e+03	4.528e+01	1.810e+03	4.254e+01	3.151e+03	5.613e+01	1.224e+03	3.499e+01	7.440e+02	2.728e+01	3.970e+03	6.301e+01	1.170e+03	3.421e+01	4.158e+03	6.448e+01	4.700e+03	6.856e+01	8.390e+02	2.897e+01	3.286e+03	5.732e+01	9.040e+02	3.007e+01	2.002e+03	4.474e+01	5.876e+03	7.666e+01	7.483e+03	8.650e+01	4.670e+03	6.834e+01	1.220e+03	3.493e+01	1.671e+03	4.088e+01	3.126e+03	5.591e+01	4.994e+03	7.067e+01	1.776e+03	4.214e+01	2.601e+03	5.100e+01	4.537e+03	6.736e+01	2.850e+03	5.339e+01	3.136e+03	5.600e+01	4.522e+03	6.725e+01	1.234e+03	3.513e+01	7.697e+03	8.773e+01	2.731e+03	5.226e+01	1.548e+03	3.934e+01
15	6.140e+02	2.478e+01	2.249e+03	4.742e+01	8.250e+02	2.872e+01	3.150e+02	1.775e+01	3.936e+03	6.274e+01	3.120e+02	1.766e+01	2.691e+03	5.187e+01	2.268e+03	4.762e+01	2.491e+03	4.991e+01	1.460e+02	1.208e+01	3.704e+03	6.086e+01	1.151e+03	3.393e+01	6.465e+03	8.041e+01	4.947e+03	7.033e+01	1.833e+03	4.281e+01	7.160e+02	2.676e+01	6.620e+02	2.573e+01	4.671e+03	6.834e+01	2.492e+03	4.992e+01	7.248e+03	8.514e+01	2.006e+03	4.479e+01	1.775e+03	4.213e+01	3.246e+03	5.697e+01	1.194e+03	3.455e+01	7.410e+02	2.722e+01	3.966e+03	6.298e+01	1.194e+03	3.455e+01	4.282e+03	6.544e+01	4.882e+03	6.987e+01	7.930e+02	2.816e+01	3.178e+03	5.637e+01	9.270e+02	3.045e+01	2.033e+03	4.509e+01	5.941e+03	7.708e+01	7.166e+03	8.465e+01	4.582e+03	6.769e+01	1.128e+03	3.359e+01	1.686e+03	4.106e+01	3.156e+03	5.618e+01	4.751e+03	6.893e+01	1.769e+03	4.206e+01	2.588e+03	5.087e+01	4.480e+03	6.693e+01	2.696e+03	5.192e+01	3.062e+03	5.534e+01	4.179e+03	6.465e+01	1.382e+03	3.718e+01	7.179e+03	8.473e+01	2.574e+03	5.073e+01	1.516e+03	3.894e+01
16	6.100e+02	2.470e+01	2.262e+03	4.756e+01	8.520e+02	2.919e+01	3.280e+02	1.811e+01	3.892e+03	6.239e+01	2.860e+02	1.691e+01	2.603e+03	5.102e+01	2.165e+03	4.653e+01	2.564e+03	5.064e+01	1.550e+02	1.245e+01	3.588e+03	5.990e+01	1.281e+03	3.579e+01	6.711e+03	8.192e+01	4.903e+03	7.002e+01	1.807e+03	4.251e+01	7.550e+02	2.748e+01	5.410e+02	2.326e+01	4.787e+03	6.919e+01	2.448e+03	4.948e+01	7.379e+03	8.590e+01	2.050e+03	4.528e+01	1.654e+03	4.067e+01	3.258e+03	5.708e+01	1.200e+03	3.464e+01	6.440e+02	2.538e+01	3.812e+03	6.174e+01	1.155e+03	3.399e+01	4.190e+03	6.473e+01	4.881e+03	6.986e+01	8.740e+02	2.956e+01	3.411e+03	5.840e+01	9.520e+02	3.085e+01	2.023e+03	4.498e+01	6.136e+03	7.833e+01	7.177e+03	8.472e+01	4.707e+03	6.861e+01	1.125e+03	3.354e+01	1.669e+03	4.085e+01	3.060e+03	5.532e+01	5.217e+03	7.223e+01	1.809e+03	4.253e+01	2.560e+03	5.060e+01	4.364e+03	6.606e+01	2.725e+03	5.220e+01	3.114e+03	5.580e+01	4.248e+03	6.518e+01	1.283e+03	3.582e+01	7.431e+03	8.620e+01	2.588e+03	5.087e+01	1.450e+03	3.808e+01
17	5.910e+02	2.431e+01	2.311e+03	4.807e+01	8.690e+02	2.948e+01	3.540e+02	1.881e+01	3.948e+03	6.283e+01	2.900e+02	1.703e+01	2.582e+03	5.081e+01	2.207e+03	4.698e+01	2.559e+03	5.059e+01	1.610e+02	1.269e+01	3.808e+03	6.171e+01	1.284e+03	3.583e+01	6.847e+03	8.275e+01	5.067e+03	7.118e+01	1.799e+03	4.241e+01	7.060e+02	2.657e+01	5.640e+02	2.375e+01	5.009e+03	7.077e+01	2.487e+03	4.987e+01	7.517e+03	8.670e+01	2.217e+03	4.709e+01	1.691e+03	4.112e+01	3.428e+03	5.855e+01	1.226e+03	3.501e+01	7.000e+02	2.646e+01	3.934e+03	6.272e+01	1.236e+03	3.516e+01	4.519e+03	6.722e+01	5.079e+03	7.127e+01	8.230e+02	2.869e+01	3.586e+03	5.988e+01	8.600e+02	2.933e+01	2.155e+03	4.642e+01	6.287e+03	7.929e+01	7.241e+03	8.509e+01	4.930e+03	7.021e+01	1.157e+03	3.401e+01	1.632e+03	4.040e+01	3.325e+03	5.766e+01	5.174e+03	7.193e+01	1.849e+03	4.300e+01	2.586e+03	5.085e+01	4.722e+03	6.872e+01	2.802e+03	5.293e+01	3.088e+03	5.557e+01	4.600e+03	6.782e+01	1.163e+03	3.410e+01	7.400e+03	8.602e+01	2.564e+03	5.064e+01	1.467e+03	3.830e+01
18	7.010e+02	2.648e+01	2.372e+03	4.870e+01	8.840e+02	2.973e+01	3.510e+02	1.873e+01	3.813e+03	6.175e+01	3.110e+02	1.764e+01	2.518e+03	5.018e+01	2.202e+03	4.693e+01	2.794e+03	5.286e+01	1.370e+02	1.170e+01	3.811e+03	6.173e+01	1.289e+03	3.590e+01	6.812e+03	8.253e+01	5.119e+03	7.155e+01	1.703e+03	4.127e+01	6.680e+02	2.585e+01	5.670e+02	2.381e+01	5.338e+03	7.306e+01	2.691e+03	5.187e+01	7.170e+03	8.468e+01	2.147e+03	4.634e+01	1.686e+03	4.106e+01	3.409e+03	5.839e+01	1.151e+03	3.393e+01	7.190e+02	2.681e+01	4.066e+03	6.377e+01	1.177e+03	3.431e+01	4.718e+03	6.869e+01	5.111e+03	7.149e+01	8.250e+02	2.872e+01	3.729e+03	6.107e+01	8.450e+02	2.907e+01	2.149e+03	4.636e+01	6.162e+03	7.850e+01	7.280e+03	8.532e+01	5.186e+03	7.201e+01	1.201e+03	3.466e+01	1.576e+03	3.970e+01	3.250e+03	5.701e+01	5.173e+03	7.192e+01	1.726e+03	4.155e+01	2.523e+03	5.023e+01	4.386e+03	6.623e+01	2.779e+03	5.272e+01	3.145e+03	5.608e+01	4.867e+03	6.976e+01	1.124e+03	3.353e+01	7.534e+03	8.680e+01	2.494e+03	4.994e+01	1.408e+03	3.752e+01
19	6.210e+02	2.492e+01	2.433e+03	4.933e+01	8.760e+02	2.960e+01	3.080e+02	1.755e+01	3.835e+03	6.193e+01	2.620e+02	1.619e+01	2.434e+03	4.934e+01	2.083e+03	4.564e+01	2.768e+03	5.261e+01	1.420e+02	1.192e+01	3.697e+03	6.080e+01	1.257e+03	3.545e+01	6.791e+03	8.241e+01	5.186e+03	7.201e+01	1.669e+03	4.085e+01	6.880e+02	2.623e+01	5.170e+02	2.274e+01	5.126e+03	7.160e+01	2.622e+03	5.121e+01	7.029e+03	8.384e+01	2.012e+03	4.486e+01	1.694e+03	4.116e+01	3.845e+03	6.201e+01	1.087e+03	3.297e+01	7.850e+02	2.802e+01	4.015e+03	6.336e+01	1.216e+03	3.487e+01	4.749e+03	6.891e+01	4.943e+03	7.031e+01	8.060e+02	2.839e+01	3.637e+03	6.031e+01	8.640e+02	2.939e+01	2.316e+03	4.812e+01	6.139e+03	7.835e+01	7.181e+03	8.474e+01	5.400e+03	7.348e+01	1.163e+03	3.410e+01	1.501e+03	3.874e+01	3.361e+03	5.797e+01	5.176e+03	7.194e+01	1.776e+03	4.214e+01	2.563e+03	5.063e+01	4.471e+03	6.687e+01	2.776e+03	5.269e+01	3.199e+03	5.656e+01	5.007e+03	7.076e+01	1.196e+03	3.458e+01	7.502e+03	8.661e+01	2.536e+03	5.036e+01	1.315e+03	3.626e+01
20	6.670e+02	2.583e+01	2.396e+03	4.895e+01	8.570e+02	2.927e+01	2.820e+02	1.679e+01	3.702e+03	6.084e+01	3.010e+02	1.735e+01	2.433e+03	4.933e+01	2.114e+03	4.598e+01	2.695e+03	5.191e+01	1.800e+02	1.342e+01	3.678e+03	6.065e+01	1.275e+03	3.571e+01	6.614e+03	8.133e+01	4.898e+03	6.999e+01	1.594e+03	3.992e+01	6.140e+02	2.478e+01	4.360e+02	2.088e+01	5.208e+03	7.217e+01	2.669e+03	5.166e+01	6.925e+03	8.322e+01	1.998e+03	4.470e+01	1.591e+03	3.989e+01	4.073e+03	6.382e+01	1.142e+03	3.379e+01	6.680e+02	2.585e+01	3.908e+03	6.251e+01	1.143e+03	3.381e+01	4.827e+03	6.948e+01	4.921e+03	7.015e+01	7.990e+02	2.827e+01	3.691e+03	6.075e+01	8.830e+02	2.972e+01	2.315e+03	4.811e+01	6.049e+03	7.778e+01	7.040e+03	8.390e+01	5.584e+03	7.473e+01	1.256e+03	3.544e+01	1.503e+03	3.877e+01	3.420e+03	5.848e+01	5.150e+03	7.176e+01	1.728e+03	4.157e+01	2.434e+03	4.934e+01	4.394e+03	6.629e+01	2.794e+03	5.286e+01	3.142e+03	5.605e+01	5.303e+03	7.282e+01	1.091e+03	3.303e+01	7.466e+03	8.641e+01	2.398e+03	4.897e+01	1.351e+03	3.676e+01
21	6.810e+02	2.610e+01	2.324e+03	4.821e+01	8.400e+02	2.898e+01	3.060e+02	1.749e+01	3.749e+03	6.123e+01	2.770e+02	1.664e+01	2.413e+03	4.912e+01	2.132e+03	4.617e+01	2.885e+03	5.371e+01	1.720e+02	1.311e+01	3.644e+03	6.037e+01	1.294e+03	3.597e+01	6.606e+03	8.128e+01	4.969e+03	7.049e+01	1.647e+03	4.058e+01	6.050e+02	2.460e+01	4.280e+02	2.069e+01	5.199e+03	7.210e+01	2.637e+03	5.135e+01	6.643e+03	8.150e+01	1.994e+03	4.465e+01	1.641e+03	4.051e+01	3.900e+03	6.245e+01	1.068e+03	3.268e+01	6.750e+02	2.598e+01	3.845e+03	6.201e+01	1.135e+03	3.369e+01	4.792e+03	6.922e+01	4.914e+03	7.010e+01	7.820e+02	2.796e+01	3.694e+03	6.078e+01	7.900e+02	2.811e+01	2.375e+03	4.873e+01	6.170e+03	7.855e+01	7.137e+03	8.448e+01	5.604e+03	7.486e+01	1.348e+03	3.672e+01	1.439e+03	3.793e+01	3.594e+03	5.995e+01	5.127e+03	7.160e+01	1.734e+03	4.164e+01	2.476e+03	4.976e+01	4.498e+03	6.707e+01	2.731e+03	5.226e+01	3.249e+03	5.700e+01	5.856e+03	7.652e+01	1.022e+03	3.197e+01	7.633e+03	8.737e+01	2.373e+03	4.871e+01	1.258e+03	3.547e+01
22	7.240e+02	2.691e+01	2.427e+03	4.926e+01	8.200e+02	2.864e+01	3.230e+02	1.797e+01	3.664e+03	6.053e+01	3.000e+02	1.732e+01	2.370e+03	4.868e+01	2.062e+03	4.541e+01	2.872e+03	5.359e+01	1.690e+02	1.300e+01	3.644e+03	6.037e+01	1.333e+03	3.651e+01	6.431e+03	8.019e+01	5.077e+03	7.125e+01	1.616e+03	4.020e+01	5.750e+02	2.398e+01	3.630e+02	1.905e+01	5.198e+03	7.210e+01	2.649e+03	5.147e+01	6.525e+03	8.078e+01	1.979e+03	4.449e+01	1.593e+03	3.991e+01	4.094e+03	6.398e+01	1.022e+03	3.197e+01	7.170e+02	2.678e+01	3.908e+03	6.251e+01	1.112e+03	3.335e+01	4.878e+03	6.984e+01	4.759e+03	6.899e+01	8.110e+02	2.848e+01	3.614e+03	6.012e+01	7.870e+02	2.805e+01	2.661e+03	5.158e+01	6.002e+03	7.747e+01	6.900e+03	8.307e+01	5.619e+03	7.496e+01	1.385e+03	3.722e+01	1.477e+03	3.843e+01	3.551e+03	5.959e+01	5.188e+03	7.203e+01	1.786e+03	4.226e+01	2.449e+03	4.949e+01	4.495e+03	6.704e+01	2.711e+03	5.207e+01	3.244e+03	5.696e+01	6.583e+03	8.114e+01	9.620e+02	3.102e+01	7.535e+03	8.680e+01	2.453e+03	4.953e+01	1.206e+03	3.473e+01
23	6.600e+02	2.569e+01	2.431e+03	4.931e+01	8.750e+02	2.958e+01	3.340e+02	1.828e+01	3.594e+03	5.995e+01	3.140e+02	1.772e+01	2.376e+03	4.874e+01	2.062e+03	4.541e+01	2.945e+03	5.427e+01	1.840e+02	1.356e+01	3.732e+03	6.109e+01	1.288e+03	3.589e+01	6.339e+03	7.962e+01	4.963e+03	7.045e+01	1.625e+03	4.031e+01	5.970e+02	2.443e+01	3.360e+02	1.833e+01	5.240e+03	7.239e+01	2.696e+03	5.192e+01	6.435e+03	8.022e+01	2.006e+03	4.479e+01	1.552e+03	3.940e+01	4.155e+03	6.446e+01	1.036e+03	3.219e+01	6.570e+02	2.563e+01	3.877e+03	6.227e+01	1.073e+03	3.276e+01	4.983e+03	7.059e+01	4.799e+03	6.927e+01	8.440e+02	2.905e+01	3.534e+03	5.945e+01	7.550e+02	2.748e+01	2.540e+03	5.040e+01	6.184e+03	7.864e+01	6.577e+03	8.110e+01	5.775e+03	7.599e+01	1.319e+03	3.632e+01	1.399e+03	3.740e+01	3.606e+03	6.005e+01	5.179e+03	7.197e+01	1.710e+03	4.135e+01	2.356e+03	4.854e+01	4.564e+03	6.756e+01	2.689e+03	5.186e+01	3.204e+03	5.660e+01	6.745e+03	8.213e+01	9.820e+02	3.134e+01	8.152e+03	9.029e+01	2.379e+03	4.877e+01	1.148e+03	3.388e+01
24	6.400e+02	2.530e+01	2.539e+03	5.039e+01	8.960e+02	2.993e+01	2.970e+02	1.723e+01	3.549e+03	5.957e+01	3.290e+02	1.814e+01	2.275e+03	4.770e+01	2.018e+03	4.492e+01	3.004e+03	5.481e+01	1.510e+02	1.229e+01	3.875e+03	6.225e+01	1.244e+03	3.527e+01	6.372e+03	7.982e+01	5.109e+03	7.148e+01	1.512e+03	3.888e+01	5.450e+02	2.335e+01	2.870e+02	1.694e+01	5.300e+03	7.280e+01	2.773e+03	5.266e+01	6.468e+03	8.042e+01	2.025e+03	4.500e+01	1.447e+03	3.804e+01	4.171e+03	6.458e+01	9.900e+02	3.146e+01	7.060e+02	2.657e+01	3.763e+03	6.134e+01	1.222e+03	3.496e+01	5.069e+03	7.120e+01	4.667e+03	6.832e+01	7.800e+02	2.793e+01	3.551e+03	5.959e+01	7.630e+02	2.762e+01	2.509e+03	5.009e+01	6.145e+03	7.839e+01	6.667e+03	8.165e+01	6.047e+03	7.776e+01	1.377e+03	3.711e+01	1.400e+03	3.742e+01	3.629e+03	6.024e+01	5.296e+03	7.277e+01	1.865e+03	4.319e+01	2.406e+03	4.905e+01	4.769e+03	6.906e+01	2.738e+03	5.233e+01	3.351e+03	5.789e+01	6.553e+03	8.095e+01	8.530e+02	2.921e+01	7.532e+03	8.679e+01	2.327e+03	4.824e+01	1.144e+03	3.382e+01
25	7.360e+02	2.713e+01	2.518e+03	5.018e+01	8.800e+02	2.966e+01	3.040e+02	1.744e+01	3.522e+03	5.935e+01	2.800e+02	1.673e+01	2.222e+03	4.714e+01	1.921e+03	4.383e+01	2.860e+03	5.348e+01	1.870e+02	1.367e+01	3.744e+03	6.119e+01	1.272e+03	3.567e+01	6.387e+03	7.992e+01	5.325e+03	7.297e+01	1.497e+03	3.869e+01	5.700e+02	2.387e+01	2.920e+02	1.709e+01	5.243e+03	7.241e+01	2.696e+03	5.192e+01	6.340e+03	7.962e+01	1.963e+03	4.431e+01	1.440e+03	3.795e+01	4.135e+03	6.430e+01	9.630e+02	3.103e+01	6.940e+02	2.634e+01	3.941e+03	6.278e+01	1.161e+03	3.407e+01	4.991e+03	7.065e+01	4.630e+03	6.804e+01	8.290e+02	2.879e+01	3.507e+03	5.922e+01	7.870e+02	2.805e+01	2.781e+03	5.274e+01	6.129e+03	7.829e+01	6.578e+03	8.110e+01	6.240e+03	7.899e+01	1.345e+03	3.667e+01	1.339e+03	3.659e+01	3.732e+03	6.109e+01	5.217e+03	7.223e+01	1.834e+03	4.283e+01	2.376e+03	4.874e+01	4.755e+03	6.896e+01	2.743e+03	5.237e+01	3.303e+03	5.747e+01	6.150e+03	7.842e+01	8.940e+02	2.990e+01	7.995e+03	8.941e+01	2.296e+03	4.792e+01	1.080e+03	3.286e+01
26	6.320e+02	2.514e+01	2.523e+03	5.023e+01	8.930e+02	2.988e+01	3.260e+02	1.806e+01	3.588e+03	5.990e+01	3.060e+02	1.749e+01	2.250e+03	4.743e+01	1.905e+03	4.365e+01	2.953e+03	5.434e+01	1.650e+02	1.285e+01	3.784e+03	6.151e+01	1.186e+03	3.444e+01	6.461e+03	8.038e+01	5.000e+03	7.071e+01	1.466e+03	3.829e+01	5.350e+02	2.313e+01	2.340e+02	1.530e+01	5.324e+03	7.297e+01	2.763e+03	5.256e+01	6.239e+03	7.899e+01	1.878e+03	4.334e+01	1.466e+03	3.829e+01	4.190e+03	6.473e+01	9.650e+02	3.106e+01	6.480e+02	2.546e+01	3.834e+03	6.192e+01	1.127e+03	3.357e+01	4.929e+03	7.021e+01	4.599e+03	6.782e+01	7.770e+02	2.787e+01	3.396e+03	5.828e+01	7.040e+02	2.653e+01	2.603e+03	5.102e+01	6.315e+03	7.947e+01	6.230e+03	7.893e+01	6.196e+03	7.871e+01	1.321e+03	3.635e+01	1.346e+03	3.669e+01	3.669e+03	6.057e+01	5.058e+03	7.112e+01	1.841e+03	4.291e+01	2.225e+03	4.717e+01	4.708e+03	6.861e+01	2.718e+03	5.213e+01	3.247e+03	5.698e+01	5.679e+03	7.536e+01	8.970e+02	2.995e+01	9.455e+03	9.724e+01	2.302e+03	4.798e+01	1.046e+03	3.234e+01
27	7.070e+02	2.659e+01	2.596e+03	5.095e+01	9.330e+02	3.055e+01	3.440e+02	1.855e+01	3.625e+03	6.021e+01	3.170e+02	1.780e+01	2.088e+03	4.569e+01	2.103e+03	4.586e+01	2.665e+03	5.162e+01	1.400e+02	1.183e+01	3.917e+03	6.259e+01	1.349e+03	3.673e+01	6.345e+03	7.966e+01	4.967e+03	7.048e+01	1.426e+03	3.776e+01	5.290e+02	2.300e+01	2.390e+02	1.546e+01	5.307e+03	7.285e+01	2.802e+03	5.293e+01	6.204e+03	7.877e+01	2.177e+03	4.666e+01	1.331e+03	3.648e+01	4.134e+03	6.430e+01	9.530e+02	3.087e+01	6.190e+02	2.488e+01	3.811e+03	6.173e+01	1.176e+03	3.429e+01	5.043e+03	7.101e+01	4.499e+03	6.707e+01	6.410e+02	2.532e+01	3.338e+03	5.778e+01	7.540e+02	2.746e+01	2.700e+03	5.196e+01	5.893e+03	7.677e+01	5.705e+03	7.553e+01	6.344e+03	7.965e+01	1.384e+03	3.720e+01	1.350e+03	3.674e+01	3.699e+03	6.082e+01	5.181e+03	7.198e+01	1.802e+03	4.245e+01	2.290e+03	4.785e+01	4.862e+03	6.973e+01	2.797e+03	5.289e+01	3.152e+03	5.614e+01	5.811e+03	7.623e+01	8.190e+02	2.862e+01	8.828e+03	9.396e+01	2.204e+03	4.695e+01	1.019e+03	3.192e+01
28	6.500e+02	2.550e+01	2.690e+03	5.187e+01	8.140e+02	2.853e+01	3.160e+02	1.778e+01	3.621e+03	6.017e+01	3.140e+02	1.772e+01	2.262e+03	4.756e+01	1.917e+03	4.378e+01	2.913e+03	5.397e+01	1.830e+02	1.353e+01	3.640e+03	6.033e+01	1.340e+03	3.661e+01	6.411e+03	8.007e+01	4.967e+03	7.048e+01	1.428e+03	3.779e+01	5.710e+02	2.390e+01	2.290e+02	1.513e+01	5.352e+03	7.316e+01	2.883e+03	5.369e+01	6.198e+03	7.873e+01	1.943e+03	4.408e+01	1.333e+03	3.651e+01	4.307e+03	6.563e+01	9.380e+02	3.063e+01	7.230e+02	2.689e+01	3.809e+03	6.172e+01	1.193e+03	3.454e+01	4.905e+03	7.004e+01	4.512e+03	6.717e+01	8.870e+02	2.978e+01	3.221e+03	5.675e+01	7.030e+02	2.651e+01	2.667e+03	5.164e+01	6.241e+03	7.900e+01	6.424e+03	8.015e+01	6.315e+03	7.947e+01	1.395e+03	3.735e+01	1.269e+03	3.562e+01	3.636e+03	6.030e+01	5.014e+03	7.081e+01	1.798e+03	4.240e+01	2.323e+03	4.820e+01	4.705e+03	6.859e+01	2.777e+03	5.270e+01	3.391e+03	5.823e+01	5.129e+03	7.162e+01	8.490e+02	2.914e+01	7.890e+03	8.883e+01	2.234e+03	4.727e+01	9.910e+02	3.148e+01
