# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Isotope_Dilution/nanoSIMS_October2017/Meth102817_Si33@1_1_p2-30/: 32S
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50
# plane	POL=2		POL=2		POL=0		POL=1		POL=2		POL=0		POL=5		POL=3		POL=2		POL=0		POL=2		POL=1		POL=5		POL=0		POL=1		POL=5		POL=5		POL=5		POL=2		POL=3		POL=3		POL=1		POL=3		POL=0		POL=2		POL=4		POL=0		POL=5		POL=5		POL=1		POL=3		POL=1		POL=2		POL=1		POL=1		POL=2		POL=2		POL=4		POL=5		POL=4		POL=2		POL=2		POL=2		POL=2		POL=1		POL=5		POL=3		POL=1		POL=0		POL=0	
11	2.450e+02	1.565e+01	1.043e+03	3.230e+01	2.460e+02	1.568e+01	1.068e+04	1.034e+02	6.227e+03	7.891e+01	1.535e+03	3.918e+01	1.184e+03	3.441e+01	1.478e+04	1.216e+02	1.767e+03	4.204e+01	3.329e+03	5.770e+01	1.741e+03	4.173e+01	2.504e+03	5.004e+01	1.031e+04	1.015e+02	1.818e+03	4.264e+01	9.190e+02	3.032e+01	4.700e+02	2.168e+01	4.070e+02	2.017e+01	1.958e+03	4.425e+01	8.000e+02	2.828e+01	1.205e+04	1.098e+02	1.543e+03	3.928e+01	1.297e+03	3.601e+01	7.870e+02	2.805e+01	3.530e+02	1.879e+01	8.050e+02	2.837e+01	7.900e+02	2.811e+01	1.927e+03	4.390e+01	1.679e+03	4.098e+01	1.648e+03	4.060e+01	5.932e+03	7.702e+01	8.600e+02	2.933e+01	2.730e+02	1.652e+01	6.170e+02	2.484e+01	3.054e+03	5.526e+01	2.253e+03	4.747e+01	1.158e+04	1.076e+02	1.910e+02	1.382e+01	7.710e+02	2.777e+01	7.150e+02	2.674e+01	1.579e+03	3.974e+01	6.120e+02	2.474e+01	1.370e+03	3.701e+01	1.533e+03	3.915e+01	7.640e+02	2.764e+01	1.266e+03	3.558e+01	1.358e+03	3.685e+01	6.090e+02	2.468e+01	3.567e+03	5.972e+01	9.310e+02	3.051e+01	6.580e+02	2.565e+01
12	3.240e+02	1.800e+01	1.150e+03	3.391e+01	2.380e+02	1.543e+01	1.077e+04	1.038e+02	6.078e+03	7.796e+01	1.407e+03	3.751e+01	1.253e+03	3.540e+01	1.494e+04	1.222e+02	1.812e+03	4.257e+01	3.366e+03	5.802e+01	1.790e+03	4.231e+01	2.603e+03	5.102e+01	1.017e+04	1.009e+02	1.853e+03	4.305e+01	8.440e+02	2.905e+01	4.700e+02	2.168e+01	3.810e+02	1.952e+01	2.145e+03	4.631e+01	8.300e+02	2.881e+01	1.207e+04	1.099e+02	1.514e+03	3.891e+01	1.241e+03	3.523e+01	7.980e+02	2.825e+01	3.620e+02	1.903e+01	7.880e+02	2.807e+01	8.630e+02	2.938e+01	1.931e+03	4.394e+01	1.651e+03	4.063e+01	1.762e+03	4.198e+01	6.017e+03	7.757e+01	9.180e+02	3.030e+01	2.800e+02	1.673e+01	5.930e+02	2.435e+01	3.041e+03	5.515e+01	2.367e+03	4.865e+01	1.128e+04	1.062e+02	1.540e+02	1.241e+01	7.370e+02	2.715e+01	7.200e+02	2.683e+01	1.457e+03	3.817e+01	6.040e+02	2.458e+01	1.328e+03	3.644e+01	1.556e+03	3.945e+01	7.330e+02	2.707e+01	1.379e+03	3.713e+01	1.262e+03	3.552e+01	6.460e+02	2.542e+01	3.576e+03	5.980e+01	9.170e+02	3.028e+01	6.610e+02	2.571e+01
13	2.670e+02	1.634e+01	1.169e+03	3.419e+01	2.620e+02	1.619e+01	1.036e+04	1.018e+02	5.855e+03	7.652e+01	1.504e+03	3.878e+01	1.182e+03	3.438e+01	1.506e+04	1.227e+02	1.849e+03	4.300e+01	3.422e+03	5.850e+01	1.805e+03	4.249e+01	2.364e+03	4.862e+01	1.015e+04	1.007e+02	1.769e+03	4.206e+01	9.040e+02	3.007e+01	4.550e+02	2.133e+01	3.940e+02	1.985e+01	2.309e+03	4.805e+01	8.150e+02	2.855e+01	1.194e+04	1.093e+02	1.516e+03	3.894e+01	1.259e+03	3.548e+01	8.210e+02	2.865e+01	3.300e+02	1.817e+01	7.780e+02	2.789e+01	9.320e+02	3.053e+01	1.895e+03	4.353e+01	1.728e+03	4.157e+01	1.860e+03	4.313e+01	6.051e+03	7.779e+01	8.900e+02	2.983e+01	2.970e+02	1.723e+01	5.990e+02	2.447e+01	2.866e+03	5.354e+01	2.299e+03	4.795e+01	1.121e+04	1.059e+02	1.760e+02	1.327e+01	7.360e+02	2.713e+01	7.130e+02	2.670e+01	1.424e+03	3.774e+01	6.550e+02	2.559e+01	1.357e+03	3.684e+01	1.424e+03	3.774e+01	7.190e+02	2.681e+01	1.339e+03	3.659e+01	1.322e+03	3.636e+01	6.060e+02	2.462e+01	3.371e+03	5.806e+01	8.600e+02	2.933e+01	6.330e+02	2.516e+01
14	2.340e+02	1.530e+01	1.107e+03	3.327e+01	2.440e+02	1.562e+01	1.008e+04	1.004e+02	5.941e+03	7.708e+01	1.424e+03	3.774e+01	1.166e+03	3.415e+01	1.503e+04	1.226e+02	1.806e+03	4.250e+01	3.320e+03	5.762e+01	1.720e+03	4.147e+01	2.397e+03	4.896e+01	1.068e+04	1.033e+02	1.977e+03	4.446e+01	9.190e+02	3.032e+01	4.420e+02	2.102e+01	4.380e+02	2.093e+01	2.570e+03	5.070e+01	7.520e+02	2.742e+01	1.165e+04	1.079e+02	1.574e+03	3.967e+01	1.285e+03	3.585e+01	9.860e+02	3.140e+01	3.460e+02	1.860e+01	7.880e+02	2.807e+01	9.070e+02	3.012e+01	2.022e+03	4.497e+01	1.725e+03	4.153e+01	1.924e+03	4.386e+01	6.153e+03	7.844e+01	9.380e+02	3.063e+01	2.870e+02	1.694e+01	6.610e+02	2.571e+01	2.707e+03	5.203e+01	2.276e+03	4.771e+01	1.134e+04	1.065e+02	1.790e+02	1.338e+01	7.440e+02	2.728e+01	7.140e+02	2.672e+01	1.524e+03	3.904e+01	6.160e+02	2.482e+01	1.255e+03	3.543e+01	1.552e+03	3.940e+01	7.380e+02	2.717e+01	1.235e+03	3.514e+01	1.400e+03	3.742e+01	5.380e+02	2.319e+01	3.431e+03	5.857e+01	8.950e+02	2.992e+01	6.280e+02	2.506e+01
15	2.350e+02	1.533e+01	1.072e+03	3.274e+01	2.410e+02	1.552e+01	1.038e+04	1.019e+02	5.751e+03	7.584e+01	1.383e+03	3.719e+01	1.086e+03	3.295e+01	1.464e+04	1.210e+02	1.750e+03	4.183e+01	3.369e+03	5.804e+01	1.774e+03	4.212e+01	2.398e+03	4.897e+01	1.091e+04	1.044e+02	1.797e+03	4.239e+01	9.300e+02	3.050e+01	4.310e+02	2.076e+01	3.840e+02	1.960e+01	2.681e+03	5.178e+01	8.200e+02	2.864e+01	1.180e+04	1.086e+02	1.516e+03	3.894e+01	1.225e+03	3.500e+01	8.860e+02	2.977e+01	3.340e+02	1.828e+01	7.750e+02	2.784e+01	9.040e+02	3.007e+01	2.013e+03	4.487e+01	1.701e+03	4.124e+01	1.995e+03	4.467e+01	6.073e+03	7.793e+01	9.250e+02	3.041e+01	3.020e+02	1.738e+01	6.260e+02	2.502e+01	2.975e+03	5.454e+01	2.202e+03	4.693e+01	1.123e+04	1.060e+02	1.880e+02	1.371e+01	7.370e+02	2.715e+01	7.300e+02	2.702e+01	1.501e+03	3.874e+01	6.440e+02	2.538e+01	1.267e+03	3.559e+01	1.606e+03	4.007e+01	6.860e+02	2.619e+01	1.219e+03	3.491e+01	1.272e+03	3.567e+01	5.470e+02	2.339e+01	3.450e+03	5.874e+01	9.470e+02	3.077e+01	7.150e+02	2.674e+01
16	2.690e+02	1.640e+01	1.194e+03	3.455e+01	2.630e+02	1.622e+01	1.018e+04	1.009e+02	5.640e+03	7.510e+01	1.368e+03	3.699e+01	1.187e+03	3.445e+01	1.469e+04	1.212e+02	1.740e+03	4.171e+01	3.504e+03	5.919e+01	1.611e+03	4.014e+01	2.358e+03	4.856e+01	1.094e+04	1.046e+02	1.882e+03	4.338e+01	9.070e+02	3.012e+01	4.590e+02	2.142e+01	4.500e+02	2.121e+01	2.810e+03	5.301e+01	7.700e+02	2.775e+01	1.168e+04	1.081e+02	1.615e+03	4.019e+01	1.287e+03	3.587e+01	9.920e+02	3.150e+01	3.300e+02	1.817e+01	7.310e+02	2.704e+01	9.770e+02	3.126e+01	2.055e+03	4.533e+01	1.719e+03	4.146e+01	2.094e+03	4.576e+01	5.868e+03	7.660e+01	9.810e+02	3.132e+01	3.030e+02	1.741e+01	6.200e+02	2.490e+01	2.779e+03	5.272e+01	2.145e+03	4.631e+01	1.111e+04	1.054e+02	1.870e+02	1.367e+01	7.680e+02	2.771e+01	7.230e+02	2.689e+01	1.635e+03	4.044e+01	6.210e+02	2.492e+01	1.283e+03	3.582e+01	1.590e+03	3.987e+01	7.490e+02	2.737e+01	1.276e+03	3.572e+01	1.212e+03	3.481e+01	4.860e+02	2.205e+01	3.525e+03	5.937e+01	9.490e+02	3.081e+01	6.270e+02	2.504e+01
17	2.850e+02	1.688e+01	1.167e+03	3.416e+01	2.390e+02	1.546e+01	9.994e+03	9.997e+01	5.771e+03	7.597e+01	1.399e+03	3.740e+01	1.119e+03	3.345e+01	1.440e+04	1.200e+02	1.790e+03	4.231e+01	3.643e+03	6.036e+01	1.742e+03	4.174e+01	2.243e+03	4.736e+01	1.125e+04	1.060e+02	1.869e+03	4.323e+01	9.160e+02	3.027e+01	4.510e+02	2.124e+01	4.060e+02	2.015e+01	2.725e+03	5.220e+01	7.880e+02	2.807e+01	1.152e+04	1.073e+02	1.657e+03	4.071e+01	1.233e+03	3.511e+01	9.980e+02	3.159e+01	3.030e+02	1.741e+01	7.550e+02	2.748e+01	9.960e+02	3.156e+01	2.095e+03	4.577e+01	1.795e+03	4.237e+01	2.123e+03	4.608e+01	5.947e+03	7.712e+01	1.076e+03	3.280e+01	2.850e+02	1.688e+01	6.440e+02	2.538e+01	2.760e+03	5.254e+01	2.123e+03	4.608e+01	1.123e+04	1.060e+02	1.850e+02	1.360e+01	7.890e+02	2.809e+01	7.350e+02	2.711e+01	1.567e+03	3.959e+01	6.980e+02	2.642e+01	1.325e+03	3.640e+01	1.530e+03	3.912e+01	7.700e+02	2.775e+01	1.294e+03	3.597e+01	1.361e+03	3.689e+01	4.940e+02	2.223e+01	3.440e+03	5.865e+01	9.950e+02	3.154e+01	7.060e+02	2.657e+01
18	2.850e+02	1.688e+01	1.061e+03	3.257e+01	2.520e+02	1.587e+01	9.771e+03	9.885e+01	5.628e+03	7.502e+01	1.411e+03	3.756e+01	1.137e+03	3.372e+01	1.572e+04	1.254e+02	1.797e+03	4.239e+01	3.200e+03	5.657e+01	1.865e+03	4.319e+01	2.396e+03	4.895e+01	1.054e+04	1.027e+02	1.950e+03	4.416e+01	9.550e+02	3.090e+01	3.960e+02	1.990e+01	4.340e+02	2.083e+01	3.087e+03	5.556e+01	7.430e+02	2.726e+01	1.099e+04	1.048e+02	1.723e+03	4.151e+01	1.306e+03	3.614e+01	1.012e+03	3.181e+01	3.050e+02	1.746e+01	6.790e+02	2.606e+01	1.005e+03	3.170e+01	2.021e+03	4.496e+01	1.830e+03	4.278e+01	2.334e+03	4.831e+01	5.749e+03	7.582e+01	1.078e+03	3.283e+01	3.350e+02	1.830e+01	5.820e+02	2.412e+01	2.674e+03	5.171e+01	2.123e+03	4.608e+01	1.120e+04	1.059e+02	1.910e+02	1.382e+01	7.140e+02	2.672e+01	7.260e+02	2.694e+01	1.627e+03	4.034e+01	6.630e+02	2.575e+01	1.247e+03	3.531e+01	1.610e+03	4.012e+01	7.920e+02	2.814e+01	1.299e+03	3.604e+01	1.464e+03	3.826e+01	4.000e+02	2.000e+01	3.378e+03	5.812e+01	9.470e+02	3.077e+01	6.670e+02	2.583e+01
19	2.620e+02	1.619e+01	1.162e+03	3.409e+01	2.470e+02	1.572e+01	9.616e+03	9.806e+01	5.543e+03	7.445e+01	1.413e+03	3.759e+01	1.138e+03	3.373e+01	1.534e+04	1.239e+02	1.797e+03	4.239e+01	3.267e+03	5.716e+01	1.791e+03	4.232e+01	2.310e+03	4.806e+01	1.050e+04	1.025e+02	1.927e+03	4.390e+01	9.480e+02	3.079e+01	4.010e+02	2.002e+01	4.240e+02	2.059e+01	3.022e+03	5.497e+01	7.790e+02	2.791e+01	1.084e+04	1.041e+02	1.805e+03	4.249e+01	1.306e+03	3.614e+01	1.075e+03	3.279e+01	3.080e+02	1.755e+01	7.040e+02	2.653e+01	9.890e+02	3.145e+01	2.046e+03	4.523e+01	1.938e+03	4.402e+01	2.354e+03	4.852e+01	5.950e+03	7.714e+01	1.148e+03	3.388e+01	3.390e+02	1.841e+01	6.360e+02	2.522e+01	2.603e+03	5.102e+01	2.035e+03	4.511e+01	1.119e+04	1.058e+02	2.010e+02	1.418e+01	7.890e+02	2.809e+01	7.460e+02	2.731e+01	1.638e+03	4.047e+01	6.610e+02	2.571e+01	1.196e+03	3.458e+01	1.524e+03	3.904e+01	8.460e+02	2.909e+01	1.301e+03	3.607e+01	1.532e+03	3.914e+01	4.520e+02	2.126e+01	3.465e+03	5.886e+01	9.810e+02	3.132e+01	6.520e+02	2.553e+01
20	2.960e+02	1.720e+01	1.109e+03	3.330e+01	2.550e+02	1.597e+01	9.455e+03	9.724e+01	5.394e+03	7.344e+01	1.517e+03	3.895e+01	1.182e+03	3.438e+01	1.515e+04	1.231e+02	1.708e+03	4.133e+01	3.391e+03	5.823e+01	1.723e+03	4.151e+01	2.313e+03	4.809e+01	1.043e+04	1.021e+02	1.803e+03	4.246e+01	9.480e+02	3.079e+01	4.280e+02	2.069e+01	4.260e+02	2.064e+01	3.194e+03	5.652e+01	7.470e+02	2.733e+01	1.061e+04	1.030e+02	1.724e+03	4.152e+01	1.186e+03	3.444e+01	1.156e+03	3.400e+01	3.110e+02	1.764e+01	6.560e+02	2.561e+01	9.910e+02	3.148e+01	2.010e+03	4.483e+01	1.887e+03	4.344e+01	2.384e+03	4.883e+01	5.928e+03	7.699e+01	1.146e+03	3.385e+01	3.120e+02	1.766e+01	6.090e+02	2.468e+01	2.458e+03	4.958e+01	2.010e+03	4.483e+01	1.123e+04	1.060e+02	2.080e+02	1.442e+01	7.160e+02	2.676e+01	7.570e+02	2.751e+01	1.605e+03	4.006e+01	6.680e+02	2.585e+01	1.280e+03	3.578e+01	1.581e+03	3.976e+01	8.280e+02	2.877e+01	1.342e+03	3.663e+01	1.660e+03	4.074e+01	3.840e+02	1.960e+01	3.425e+03	5.852e+01	8.990e+02	2.998e+01	7.050e+02	2.655e+01
21	2.850e+02	1.688e+01	1.134e+03	3.367e+01	2.320e+02	1.523e+01	9.854e+03	9.927e+01	5.584e+03	7.473e+01	1.423e+03	3.772e+01	1.106e+03	3.326e+01	1.514e+04	1.231e+02	1.835e+03	4.284e+01	3.304e+03	5.748e+01	1.816e+03	4.261e+01	2.379e+03	4.877e+01	1.005e+04	1.002e+02	1.872e+03	4.327e+01	9.420e+02	3.069e+01	4.180e+02	2.045e+01	4.540e+02	2.131e+01	3.053e+03	5.525e+01	8.580e+02	2.929e+01	1.084e+04	1.041e+02	1.747e+03	4.180e+01	1.156e+03	3.400e+01	1.201e+03	3.466e+01	3.260e+02	1.806e+01	6.430e+02	2.536e+01	9.780e+02	3.127e+01	1.973e+03	4.442e+01	2.007e+03	4.480e+01	2.341e+03	4.838e+01	5.876e+03	7.666e+01	1.172e+03	3.423e+01	3.080e+02	1.755e+01	6.420e+02	2.534e+01	2.588e+03	5.087e+01	2.005e+03	4.478e+01	1.118e+04	1.058e+02	2.260e+02	1.503e+01	7.330e+02	2.707e+01	7.560e+02	2.750e+01	1.677e+03	4.095e+01	6.420e+02	2.534e+01	1.258e+03	3.547e+01	1.548e+03	3.934e+01	7.880e+02	2.807e+01	1.350e+03	3.674e+01	1.828e+03	4.276e+01	3.990e+02	1.997e+01	3.385e+03	5.818e+01	9.540e+02	3.089e+01	6.690e+02	2.587e+01
22	3.410e+02	1.847e+01	1.178e+03	3.432e+01	2.780e+02	1.667e+01	9.591e+03	9.793e+01	5.244e+03	7.242e+01	1.434e+03	3.787e+01	1.136e+03	3.370e+01	1.497e+04	1.224e+02	1.822e+03	4.268e+01	3.337e+03	5.777e+01	1.849e+03	4.300e+01	2.369e+03	4.867e+01	1.010e+04	1.005e+02	1.933e+03	4.397e+01	9.910e+02	3.148e+01	3.990e+02	1.997e+01	4.390e+02	2.095e+01	3.169e+03	5.629e+01	8.770e+02	2.961e+01	1.079e+04	1.039e+02	1.814e+03	4.259e+01	1.195e+03	3.457e+01	1.134e+03	3.367e+01	3.310e+02	1.819e+01	6.730e+02	2.594e+01	9.690e+02	3.113e+01	2.110e+03	4.593e+01	2.055e+03	4.533e+01	2.375e+03	4.873e+01	5.718e+03	7.562e+01	1.161e+03	3.407e+01	3.430e+02	1.852e+01	6.830e+02	2.613e+01	2.584e+03	5.083e+01	2.017e+03	4.491e+01	1.112e+04	1.054e+02	1.900e+02	1.378e+01	7.340e+02	2.709e+01	8.510e+02	2.917e+01	1.811e+03	4.256e+01	6.620e+02	2.573e+01	1.350e+03	3.674e+01	1.568e+03	3.960e+01	8.090e+02	2.844e+01	1.320e+03	3.633e+01	2.343e+03	4.840e+01	3.200e+02	1.789e+01	3.357e+03	5.794e+01	9.980e+02	3.159e+01	7.290e+02	2.700e+01
23	3.190e+02	1.786e+01	1.155e+03	3.399e+01	2.490e+02	1.578e+01	9.665e+03	9.831e+01	5.403e+03	7.351e+01	1.389e+03	3.727e+01	1.136e+03	3.370e+01	1.434e+04	1.198e+02	1.903e+03	4.362e+01	3.197e+03	5.654e+01	1.824e+03	4.271e+01	2.274e+03	4.769e+01	1.026e+04	1.013e+02	1.885e+03	4.342e+01	9.810e+02	3.132e+01	4.840e+02	2.200e+01	4.700e+02	2.168e+01	3.073e+03	5.543e+01	8.260e+02	2.874e+01	1.041e+04	1.020e+02	1.848e+03	4.299e+01	1.220e+03	3.493e+01	1.264e+03	3.555e+01	3.260e+02	1.806e+01	6.340e+02	2.518e+01	9.580e+02	3.095e+01	2.027e+03	4.502e+01	2.069e+03	4.549e+01	2.465e+03	4.965e+01	5.496e+03	7.414e+01	1.216e+03	3.487e+01	3.250e+02	1.803e+01	7.160e+02	2.676e+01	2.436e+03	4.936e+01	1.902e+03	4.361e+01	1.101e+04	1.049e+02	2.240e+02	1.497e+01	7.000e+02	2.646e+01	8.730e+02	2.955e+01	1.823e+03	4.270e+01	7.050e+02	2.655e+01	1.281e+03	3.579e+01	1.662e+03	4.077e+01	8.480e+02	2.912e+01	1.266e+03	3.558e+01	2.733e+03	5.228e+01	3.630e+02	1.905e+01	3.415e+03	5.844e+01	9.090e+02	3.015e+01	7.170e+02	2.678e+01
24	3.060e+02	1.749e+01	1.201e+03	3.466e+01	2.970e+02	1.723e+01	9.304e+03	9.646e+01	5.225e+03	7.228e+01	1.463e+03	3.825e+01	1.126e+03	3.356e+01	1.437e+04	1.199e+02	1.884e+03	4.341e+01	3.173e+03	5.633e+01	1.863e+03	4.316e+01	2.272e+03	4.767e+01	1.009e+04	1.004e+02	1.863e+03	4.316e+01	1.017e+03	3.189e+01	4.400e+02	2.098e+01	4.640e+02	2.154e+01	3.062e+03	5.534e+01	8.030e+02	2.834e+01	1.034e+04	1.017e+02	1.859e+03	4.312e+01	1.232e+03	3.510e+01	1.282e+03	3.581e+01	3.400e+02	1.844e+01	6.330e+02	2.516e+01	9.310e+02	3.051e+01	2.122e+03	4.607e+01	2.084e+03	4.565e+01	2.313e+03	4.809e+01	5.574e+03	7.466e+01	1.192e+03	3.453e+01	2.900e+02	1.703e+01	7.980e+02	2.825e+01	2.556e+03	5.056e+01	1.864e+03	4.317e+01	1.100e+04	1.049e+02	1.940e+02	1.393e+01	6.830e+02	2.613e+01	8.920e+02	2.987e+01	1.923e+03	4.385e+01	6.580e+02	2.565e+01	1.323e+03	3.637e+01	1.526e+03	3.906e+01	8.560e+02	2.926e+01	1.253e+03	3.540e+01	2.780e+03	5.273e+01	3.450e+02	1.857e+01	3.321e+03	5.763e+01	9.110e+02	3.018e+01	7.100e+02	2.665e+01
25	3.130e+02	1.769e+01	1.268e+03	3.561e+01	2.430e+02	1.559e+01	9.352e+03	9.671e+01	5.246e+03	7.243e+01	1.436e+03	3.789e+01	1.161e+03	3.407e+01	1.467e+04	1.211e+02	1.821e+03	4.267e+01	3.127e+03	5.592e+01	1.822e+03	4.268e+01	2.187e+03	4.677e+01	9.971e+03	9.985e+01	1.925e+03	4.387e+01	9.800e+02	3.130e+01	4.370e+02	2.090e+01	4.500e+02	2.121e+01	3.037e+03	5.511e+01	8.630e+02	2.938e+01	1.009e+04	1.005e+02	1.916e+03	4.377e+01	1.189e+03	3.448e+01	1.234e+03	3.513e+01	3.350e+02	1.830e+01	6.260e+02	2.502e+01	9.100e+02	3.017e+01	2.010e+03	4.483e+01	2.175e+03	4.664e+01	2.296e+03	4.792e+01	5.492e+03	7.411e+01	1.234e+03	3.513e+01	3.140e+02	1.772e+01	8.190e+02	2.862e+01	2.521e+03	5.021e+01	1.845e+03	4.295e+01	1.097e+04	1.047e+02	2.210e+02	1.487e+01	6.770e+02	2.602e+01	8.890e+02	2.982e+01	1.914e+03	4.375e+01	6.460e+02	2.542e+01	1.288e+03	3.589e+01	1.604e+03	4.005e+01	8.730e+02	2.955e+01	1.273e+03	3.568e+01	2.782e+03	5.274e+01	3.220e+02	1.794e+01	3.451e+03	5.875e+01	9.150e+02	3.025e+01	7.430e+02	2.726e+01
26	3.430e+02	1.852e+01	1.337e+03	3.657e+01	2.840e+02	1.685e+01	9.528e+03	9.761e+01	5.065e+03	7.117e+01	1.426e+03	3.776e+01	1.107e+03	3.327e+01	1.440e+04	1.200e+02	1.902e+03	4.361e+01	2.995e+03	5.473e+01	1.812e+03	4.257e+01	2.188e+03	4.678e+01	9.978e+03	9.989e+01	1.938e+03	4.402e+01	9.450e+02	3.074e+01	4.150e+02	2.037e+01	4.450e+02	2.110e+01	3.117e+03	5.583e+01	8.180e+02	2.860e+01	1.029e+04	1.015e+02	1.884e+03	4.341e+01	1.091e+03	3.303e+01	1.247e+03	3.531e+01	3.360e+02	1.833e+01	5.910e+02	2.431e+01	9.430e+02	3.071e+01	2.017e+03	4.491e+01	2.150e+03	4.637e+01	2.290e+03	4.785e+01	5.351e+03	7.315e+01	1.162e+03	3.409e+01	3.040e+02	1.744e+01	7.510e+02	2.740e+01	2.417e+03	4.916e+01	1.723e+03	4.151e+01	1.050e+04	1.025e+02	2.310e+02	1.520e+01	7.210e+02	2.685e+01	9.410e+02	3.068e+01	1.935e+03	4.399e+01	7.090e+02	2.663e+01	1.282e+03	3.581e+01	1.624e+03	4.030e+01	8.420e+02	2.902e+01	1.262e+03	3.552e+01	2.803e+03	5.294e+01	3.070e+02	1.752e+01	3.205e+03	5.661e+01	9.250e+02	3.041e+01	6.660e+02	2.581e+01
27	3.310e+02	1.819e+01	1.252e+03	3.538e+01	2.440e+02	1.562e+01	7.348e+03	8.572e+01	5.230e+03	7.232e+01	1.478e+03	3.844e+01	1.188e+03	3.447e+01	1.287e+04	1.134e+02	1.743e+03	4.175e+01	3.294e+03	5.739e+01	1.583e+03	3.979e+01	1.476e+03	3.842e+01	9.360e+03	9.675e+01	1.926e+03	4.389e+01	9.270e+02	3.045e+01	5.240e+02	2.289e+01	5.390e+02	2.322e+01	2.845e+03	5.334e+01	6.060e+02	2.462e+01	9.085e+03	9.532e+01	1.839e+03	4.288e+01	1.270e+03	3.564e+01	1.198e+03	3.461e+01	3.080e+02	1.755e+01	6.480e+02	2.546e+01	1.045e+03	3.233e+01	2.105e+03	4.588e+01	2.270e+03	4.764e+01	2.339e+03	4.836e+01	5.347e+03	7.312e+01	1.161e+03	3.407e+01	2.530e+02	1.591e+01	8.320e+02	2.884e+01	2.159e+03	4.647e+01	1.464e+03	3.826e+01	1.012e+04	1.006e+02	1.920e+02	1.386e+01	7.800e+02	2.793e+01	8.600e+02	2.933e+01	1.828e+03	4.276e+01	6.110e+02	2.472e+01	1.142e+03	3.379e+01	1.359e+03	3.686e+01	8.510e+02	2.917e+01	1.164e+03	3.412e+01	2.838e+03	5.327e+01	2.830e+02	1.682e+01	3.357e+03	5.794e+01	8.670e+02	2.944e+01	6.000e+02	2.449e+01
28	3.210e+02	1.792e+01	1.318e+03	3.630e+01	2.780e+02	1.667e+01	9.196e+03	9.590e+01	5.070e+03	7.120e+01	1.488e+03	3.857e+01	1.076e+03	3.280e+01	1.406e+04	1.186e+02	1.886e+03	4.343e+01	3.003e+03	5.480e+01	1.788e+03	4.228e+01	2.042e+03	4.519e+01	9.916e+03	9.958e+01	1.823e+03	4.270e+01	1.030e+03	3.209e+01	4.310e+02	2.076e+01	4.130e+02	2.032e+01	3.005e+03	5.482e+01	8.820e+02	2.970e+01	9.469e+03	9.731e+01	1.788e+03	4.228e+01	1.166e+03	3.415e+01	1.167e+03	3.416e+01	3.250e+02	1.803e+01	6.450e+02	2.540e+01	9.200e+02	3.033e+01	2.088e+03	4.569e+01	2.203e+03	4.694e+01	2.340e+03	4.837e+01	5.532e+03	7.438e+01	1.125e+03	3.354e+01	3.190e+02	1.786e+01	7.970e+02	2.823e+01	2.412e+03	4.911e+01	1.803e+03	4.246e+01	1.090e+04	1.044e+02	2.260e+02	1.503e+01	7.670e+02	2.769e+01	8.950e+02	2.992e+01	1.862e+03	4.315e+01	6.750e+02	2.598e+01	1.336e+03	3.655e+01	1.543e+03	3.928e+01	8.780e+02	2.963e+01	1.198e+03	3.461e+01	2.689e+03	5.186e+01	3.060e+02	1.749e+01	3.350e+03	5.788e+01	9.060e+02	3.010e+01	7.110e+02	2.666e+01
