# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Isotope_Dilution/nanoSIMS_October2017/Meth102817_Si33@1_1_p2-30/: 12C2
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50
# plane	POL=3		POL=2		POL=0		POL=2		POL=3		POL=2		POL=0		POL=0		POL=4		POL=4		POL=2		POL=0		POL=4		POL=5		POL=5		POL=1		POL=3		POL=4		POL=3		POL=3		POL=3		POL=1		POL=3		POL=0		POL=0		POL=4		POL=2		POL=4		POL=3		POL=0		POL=5		POL=0		POL=4		POL=2		POL=1		POL=5		POL=1		POL=1		POL=4		POL=4		POL=0		POL=2		POL=1		POL=2		POL=0		POL=4		POL=3		POL=4		POL=2		POL=1	
11	1.507e+03	3.882e+01	5.455e+03	7.386e+01	1.683e+03	4.102e+01	7.236e+03	8.506e+01	2.460e+04	1.568e+02	7.173e+03	8.469e+01	4.867e+03	6.976e+01	3.908e+03	6.251e+01	5.818e+03	7.628e+01	4.568e+03	6.759e+01	8.305e+03	9.113e+01	3.022e+03	5.497e+01	1.281e+04	1.132e+02	1.092e+04	1.045e+02	5.529e+03	7.436e+01	3.511e+03	5.925e+01	2.658e+03	5.156e+01	7.420e+03	8.614e+01	4.422e+03	6.650e+01	1.786e+04	1.337e+02	6.859e+03	8.282e+01	5.751e+03	7.584e+01	5.365e+03	7.325e+01	2.534e+03	5.034e+01	1.451e+03	3.809e+01	4.997e+03	7.069e+01	8.965e+03	9.468e+01	8.196e+03	9.053e+01	8.930e+03	9.450e+01	1.676e+03	4.094e+01	5.149e+03	7.176e+01	1.517e+03	3.895e+01	3.634e+03	6.028e+01	1.474e+04	1.214e+02	1.230e+04	1.109e+02	9.067e+03	9.522e+01	1.561e+03	3.951e+01	5.108e+03	7.147e+01	5.353e+03	7.316e+01	9.269e+03	9.628e+01	3.156e+03	5.618e+01	6.099e+03	7.810e+01	7.772e+03	8.816e+01	5.898e+03	7.680e+01	6.748e+03	8.215e+01	8.426e+03	9.179e+01	2.591e+03	5.090e+01	1.654e+04	1.286e+02	4.971e+03	7.051e+01	4.531e+03	6.731e+01
12	1.607e+03	4.009e+01	5.377e+03	7.333e+01	1.728e+03	4.157e+01	7.172e+03	8.469e+01	2.455e+04	1.567e+02	7.022e+03	8.380e+01	4.741e+03	6.885e+01	3.861e+03	6.214e+01	5.487e+03	7.407e+01	4.176e+03	6.462e+01	8.616e+03	9.282e+01	3.010e+03	5.486e+01	1.209e+04	1.100e+02	1.036e+04	1.018e+02	5.566e+03	7.461e+01	3.495e+03	5.912e+01	2.662e+03	5.159e+01	8.123e+03	9.013e+01	4.387e+03	6.623e+01	1.764e+04	1.328e+02	6.637e+03	8.147e+01	5.724e+03	7.566e+01	5.377e+03	7.333e+01	2.516e+03	5.016e+01	1.470e+03	3.834e+01	5.125e+03	7.159e+01	8.719e+03	9.338e+01	8.040e+03	8.967e+01	8.895e+03	9.431e+01	1.678e+03	4.096e+01	5.238e+03	7.237e+01	1.577e+03	3.971e+01	3.667e+03	6.056e+01	1.484e+04	1.218e+02	1.259e+04	1.122e+02	9.334e+03	9.661e+01	1.557e+03	3.946e+01	5.205e+03	7.215e+01	5.387e+03	7.340e+01	8.104e+03	9.002e+01	3.187e+03	5.645e+01	5.959e+03	7.719e+01	7.766e+03	8.812e+01	6.002e+03	7.747e+01	7.071e+03	8.409e+01	7.877e+03	8.875e+01	2.703e+03	5.199e+01	1.548e+04	1.244e+02	5.063e+03	7.115e+01	4.549e+03	6.745e+01
13	1.676e+03	4.094e+01	5.430e+03	7.369e+01	1.639e+03	4.048e+01	7.178e+03	8.472e+01	2.379e+04	1.542e+02	6.897e+03	8.305e+01	4.739e+03	6.884e+01	3.948e+03	6.283e+01	5.646e+03	7.514e+01	4.479e+03	6.693e+01	8.103e+03	9.002e+01	2.873e+03	5.360e+01	1.306e+04	1.143e+02	1.077e+04	1.038e+02	5.597e+03	7.481e+01	3.555e+03	5.962e+01	2.831e+03	5.321e+01	8.582e+03	9.264e+01	4.484e+03	6.696e+01	1.748e+04	1.322e+02	6.810e+03	8.252e+01	5.703e+03	7.552e+01	5.313e+03	7.289e+01	2.561e+03	5.061e+01	1.383e+03	3.719e+01	5.591e+03	7.477e+01	8.624e+03	9.287e+01	8.217e+03	9.065e+01	9.514e+03	9.754e+01	1.596e+03	3.995e+01	5.294e+03	7.276e+01	1.620e+03	4.025e+01	3.617e+03	6.014e+01	1.455e+04	1.206e+02	1.242e+04	1.115e+02	9.728e+03	9.863e+01	1.645e+03	4.056e+01	5.192e+03	7.206e+01	5.495e+03	7.413e+01	8.347e+03	9.136e+01	3.092e+03	5.561e+01	5.891e+03	7.675e+01	7.950e+03	8.916e+01	6.019e+03	7.758e+01	6.784e+03	8.237e+01	7.964e+03	8.924e+01	2.716e+03	5.212e+01	1.500e+04	1.225e+02	4.806e+03	6.933e+01	4.567e+03	6.758e+01
14	1.590e+03	3.987e+01	5.307e+03	7.285e+01	1.596e+03	3.995e+01	7.129e+03	8.443e+01	2.379e+04	1.542e+02	6.946e+03	8.334e+01	4.841e+03	6.958e+01	3.969e+03	6.300e+01	5.815e+03	7.626e+01	4.452e+03	6.672e+01	8.034e+03	8.963e+01	3.045e+03	5.518e+01	1.415e+04	1.190e+02	1.116e+04	1.056e+02	5.703e+03	7.552e+01	3.428e+03	5.855e+01	2.776e+03	5.269e+01	1.018e+04	1.009e+02	4.444e+03	6.666e+01	1.727e+04	1.314e+02	6.842e+03	8.272e+01	5.766e+03	7.593e+01	6.019e+03	7.758e+01	2.474e+03	4.974e+01	1.523e+03	3.903e+01	5.742e+03	7.578e+01	8.888e+03	9.428e+01	8.585e+03	9.266e+01	9.907e+03	9.953e+01	1.587e+03	3.984e+01	5.521e+03	7.430e+01	1.524e+03	3.904e+01	3.800e+03	6.164e+01	1.449e+04	1.204e+02	1.227e+04	1.108e+02	9.843e+03	9.921e+01	1.640e+03	4.050e+01	5.283e+03	7.268e+01	5.359e+03	7.321e+01	9.111e+03	9.545e+01	3.095e+03	5.563e+01	5.515e+03	7.426e+01	8.497e+03	9.218e+01	6.070e+03	7.791e+01	6.815e+03	8.255e+01	8.256e+03	9.086e+01	2.419e+03	4.918e+01	1.506e+04	1.227e+02	4.746e+03	6.889e+01	4.562e+03	6.754e+01
15	1.585e+03	3.981e+01	5.497e+03	7.414e+01	1.664e+03	4.079e+01	6.870e+03	8.289e+01	2.386e+04	1.545e+02	6.932e+03	8.326e+01	4.768e+03	6.905e+01	3.791e+03	6.157e+01	5.840e+03	7.642e+01	4.296e+03	6.554e+01	8.171e+03	9.039e+01	2.876e+03	5.363e+01	1.413e+04	1.189e+02	1.110e+04	1.053e+02	5.754e+03	7.586e+01	3.495e+03	5.912e+01	2.907e+03	5.392e+01	1.034e+04	1.017e+02	4.371e+03	6.611e+01	1.718e+04	1.311e+02	6.976e+03	8.352e+01	5.449e+03	7.382e+01	6.073e+03	7.793e+01	2.456e+03	4.956e+01	1.447e+03	3.804e+01	5.758e+03	7.588e+01	8.790e+03	9.375e+01	8.460e+03	9.198e+01	1.040e+04	1.020e+02	1.714e+03	4.140e+01	5.640e+03	7.510e+01	1.588e+03	3.985e+01	3.643e+03	6.036e+01	1.458e+04	1.207e+02	1.221e+04	1.105e+02	9.659e+03	9.828e+01	1.668e+03	4.084e+01	5.229e+03	7.231e+01	5.540e+03	7.443e+01	8.616e+03	9.282e+01	3.097e+03	5.565e+01	5.698e+03	7.549e+01	8.082e+03	8.990e+01	6.027e+03	7.763e+01	6.941e+03	8.331e+01	7.575e+03	8.703e+01	2.674e+03	5.171e+01	1.448e+04	1.203e+02	4.787e+03	6.919e+01	4.798e+03	6.927e+01
16	1.593e+03	3.991e+01	5.550e+03	7.450e+01	1.754e+03	4.188e+01	7.089e+03	8.420e+01	2.336e+04	1.528e+02	6.844e+03	8.273e+01	4.613e+03	6.792e+01	3.853e+03	6.207e+01	5.861e+03	7.656e+01	4.380e+03	6.618e+01	7.995e+03	8.941e+01	2.988e+03	5.466e+01	1.450e+04	1.204e+02	1.121e+04	1.059e+02	5.654e+03	7.519e+01	3.468e+03	5.889e+01	2.901e+03	5.386e+01	1.070e+04	1.035e+02	4.297e+03	6.555e+01	1.706e+04	1.306e+02	7.084e+03	8.417e+01	5.498e+03	7.415e+01	6.234e+03	7.896e+01	2.489e+03	4.989e+01	1.452e+03	3.811e+01	5.879e+03	7.667e+01	8.971e+03	9.472e+01	8.702e+03	9.328e+01	1.053e+04	1.026e+02	1.686e+03	4.106e+01	5.775e+03	7.599e+01	1.555e+03	3.943e+01	3.589e+03	5.991e+01	1.482e+04	1.217e+02	1.141e+04	1.068e+02	1.001e+04	1.000e+02	1.644e+03	4.055e+01	5.277e+03	7.264e+01	5.360e+03	7.321e+01	9.463e+03	9.728e+01	2.966e+03	5.446e+01	5.723e+03	7.565e+01	8.320e+03	9.121e+01	6.204e+03	7.877e+01	6.675e+03	8.170e+01	7.955e+03	8.919e+01	2.471e+03	4.971e+01	1.508e+04	1.228e+02	4.949e+03	7.035e+01	4.772e+03	6.908e+01
17	1.699e+03	4.122e+01	5.635e+03	7.507e+01	1.708e+03	4.133e+01	7.121e+03	8.439e+01	2.399e+04	1.549e+02	6.782e+03	8.235e+01	4.857e+03	6.969e+01	4.063e+03	6.374e+01	6.150e+03	7.842e+01	4.366e+03	6.608e+01	8.666e+03	9.309e+01	2.980e+03	5.459e+01	1.483e+04	1.218e+02	1.122e+04	1.059e+02	5.784e+03	7.605e+01	3.558e+03	5.965e+01	2.934e+03	5.417e+01	1.096e+04	1.047e+02	4.346e+03	6.592e+01	1.695e+04	1.302e+02	7.272e+03	8.528e+01	5.467e+03	7.394e+01	6.348e+03	7.967e+01	2.437e+03	4.937e+01	1.450e+03	3.808e+01	6.044e+03	7.774e+01	9.373e+03	9.681e+01	9.002e+03	9.488e+01	1.124e+04	1.060e+02	1.746e+03	4.179e+01	6.104e+03	7.813e+01	1.561e+03	3.951e+01	3.739e+03	6.115e+01	1.493e+04	1.222e+02	1.174e+04	1.084e+02	1.051e+04	1.025e+02	1.707e+03	4.132e+01	5.524e+03	7.432e+01	5.788e+03	7.608e+01	9.075e+03	9.526e+01	3.096e+03	5.564e+01	5.594e+03	7.479e+01	8.395e+03	9.162e+01	6.534e+03	8.083e+01	6.846e+03	8.274e+01	8.443e+03	9.189e+01	2.209e+03	4.700e+01	1.487e+04	1.219e+02	5.149e+03	7.176e+01	5.081e+03	7.128e+01
18	1.651e+03	4.063e+01	5.646e+03	7.514e+01	1.773e+03	4.211e+01	7.214e+03	8.494e+01	2.440e+04	1.562e+02	6.728e+03	8.202e+01	4.900e+03	7.000e+01	3.910e+03	6.253e+01	6.229e+03	7.892e+01	4.293e+03	6.552e+01	8.423e+03	9.178e+01	3.173e+03	5.633e+01	1.483e+04	1.218e+02	1.139e+04	1.067e+02	5.694e+03	7.546e+01	3.341e+03	5.780e+01	2.908e+03	5.393e+01	1.158e+04	1.076e+02	4.578e+03	6.766e+01	1.611e+04	1.269e+02	7.332e+03	8.563e+01	5.903e+03	7.683e+01	6.499e+03	8.062e+01	2.407e+03	4.906e+01	1.482e+03	3.850e+01	6.087e+03	7.802e+01	9.186e+03	9.584e+01	9.446e+03	9.719e+01	1.108e+04	1.053e+02	1.713e+03	4.139e+01	6.261e+03	7.913e+01	1.559e+03	3.948e+01	3.751e+03	6.125e+01	1.476e+04	1.215e+02	1.171e+04	1.082e+02	1.109e+04	1.053e+02	1.688e+03	4.109e+01	5.492e+03	7.411e+01	5.903e+03	7.683e+01	9.613e+03	9.805e+01	3.200e+03	5.657e+01	5.546e+03	7.447e+01	8.201e+03	9.056e+01	6.360e+03	7.975e+01	6.958e+03	8.341e+01	8.735e+03	9.346e+01	2.259e+03	4.753e+01	1.488e+04	1.220e+02	5.165e+03	7.187e+01	4.792e+03	6.922e+01
19	1.655e+03	4.068e+01	5.813e+03	7.624e+01	1.679e+03	4.098e+01	7.060e+03	8.402e+01	2.397e+04	1.548e+02	6.581e+03	8.112e+01	4.899e+03	6.999e+01	3.785e+03	6.152e+01	6.529e+03	8.080e+01	4.292e+03	6.551e+01	8.117e+03	9.009e+01	3.156e+03	5.618e+01	1.505e+04	1.227e+02	1.136e+04	1.066e+02	5.749e+03	7.582e+01	3.223e+03	5.677e+01	2.966e+03	5.446e+01	1.139e+04	1.067e+02	4.478e+03	6.692e+01	1.581e+04	1.257e+02	7.467e+03	8.641e+01	5.614e+03	7.493e+01	6.904e+03	8.309e+01	2.464e+03	4.964e+01	1.443e+03	3.799e+01	6.101e+03	7.811e+01	9.029e+03	9.502e+01	9.447e+03	9.720e+01	1.105e+04	1.051e+02	1.768e+03	4.205e+01	6.445e+03	8.028e+01	1.455e+03	3.814e+01	3.912e+03	6.255e+01	1.450e+04	1.204e+02	1.168e+04	1.081e+02	1.143e+04	1.069e+02	1.634e+03	4.042e+01	5.530e+03	7.436e+01	5.666e+03	7.527e+01	9.500e+03	9.747e+01	3.172e+03	5.632e+01	5.494e+03	7.412e+01	8.185e+03	9.047e+01	6.294e+03	7.933e+01	7.102e+03	8.427e+01	9.116e+03	9.548e+01	2.338e+03	4.835e+01	1.499e+04	1.224e+02	4.968e+03	7.048e+01	4.856e+03	6.969e+01
20	1.773e+03	4.211e+01	5.778e+03	7.601e+01	1.739e+03	4.170e+01	6.964e+03	8.345e+01	2.336e+04	1.529e+02	6.759e+03	8.221e+01	4.917e+03	7.012e+01	3.706e+03	6.088e+01	6.339e+03	7.962e+01	4.266e+03	6.531e+01	8.220e+03	9.066e+01	3.077e+03	5.547e+01	1.460e+04	1.208e+02	1.103e+04	1.050e+02	5.633e+03	7.505e+01	3.155e+03	5.617e+01	2.890e+03	5.376e+01	1.140e+04	1.068e+02	4.498e+03	6.707e+01	1.559e+04	1.249e+02	7.421e+03	8.615e+01	5.657e+03	7.521e+01	7.395e+03	8.599e+01	2.383e+03	4.882e+01	1.467e+03	3.830e+01	5.956e+03	7.718e+01	8.934e+03	9.452e+01	9.948e+03	9.974e+01	1.112e+04	1.055e+02	1.782e+03	4.221e+01	6.447e+03	8.029e+01	1.539e+03	3.923e+01	3.837e+03	6.194e+01	1.436e+04	1.198e+02	1.141e+04	1.068e+02	1.154e+04	1.074e+02	1.702e+03	4.126e+01	5.337e+03	7.305e+01	5.863e+03	7.657e+01	9.509e+03	9.751e+01	3.266e+03	5.715e+01	5.411e+03	7.356e+01	8.203e+03	9.057e+01	6.531e+03	8.081e+01	6.877e+03	8.293e+01	9.606e+03	9.801e+01	2.199e+03	4.689e+01	1.514e+04	1.230e+02	5.045e+03	7.103e+01	4.958e+03	7.041e+01
21	1.806e+03	4.250e+01	5.974e+03	7.729e+01	1.748e+03	4.181e+01	6.910e+03	8.313e+01	2.351e+04	1.533e+02	6.853e+03	8.278e+01	4.792e+03	6.922e+01	3.776e+03	6.145e+01	6.513e+03	8.070e+01	4.102e+03	6.405e+01	8.644e+03	9.297e+01	2.951e+03	5.432e+01	1.440e+04	1.200e+02	1.116e+04	1.056e+02	5.699e+03	7.549e+01	2.847e+03	5.336e+01	2.874e+03	5.361e+01	1.148e+04	1.072e+02	4.531e+03	6.731e+01	1.491e+04	1.221e+02	7.300e+03	8.544e+01	5.607e+03	7.488e+01	7.154e+03	8.458e+01	2.465e+03	4.965e+01	1.380e+03	3.715e+01	5.963e+03	7.722e+01	8.982e+03	9.477e+01	1.013e+04	1.006e+02	1.082e+04	1.040e+02	1.744e+03	4.176e+01	6.415e+03	8.009e+01	1.514e+03	3.891e+01	3.923e+03	6.263e+01	1.451e+04	1.205e+02	1.120e+04	1.058e+02	1.165e+04	1.079e+02	1.919e+03	4.381e+01	5.256e+03	7.250e+01	6.124e+03	7.826e+01	9.388e+03	9.689e+01	3.257e+03	5.707e+01	5.399e+03	7.348e+01	8.143e+03	9.024e+01	6.440e+03	8.025e+01	7.078e+03	8.413e+01	1.051e+04	1.025e+02	2.177e+03	4.666e+01	1.500e+04	1.225e+02	4.995e+03	7.068e+01	4.874e+03	6.981e+01
22	1.827e+03	4.274e+01	6.015e+03	7.756e+01	1.853e+03	4.305e+01	7.164e+03	8.464e+01	2.360e+04	1.536e+02	6.701e+03	8.186e+01	4.875e+03	6.982e+01	3.638e+03	6.032e+01	6.638e+03	8.147e+01	4.141e+03	6.435e+01	8.190e+03	9.050e+01	3.167e+03	5.628e+01	1.434e+04	1.197e+02	1.143e+04	1.069e+02	5.809e+03	7.622e+01	3.128e+03	5.593e+01	2.838e+03	5.327e+01	1.165e+04	1.079e+02	4.761e+03	6.900e+01	1.445e+04	1.202e+02	7.416e+03	8.612e+01	5.527e+03	7.434e+01	7.236e+03	8.506e+01	2.413e+03	4.912e+01	1.395e+03	3.735e+01	5.984e+03	7.736e+01	9.028e+03	9.502e+01	1.026e+04	1.013e+02	1.078e+04	1.038e+02	1.778e+03	4.217e+01	6.397e+03	7.998e+01	1.508e+03	3.883e+01	4.244e+03	6.515e+01	1.448e+04	1.203e+02	1.109e+04	1.053e+02	1.196e+04	1.094e+02	1.942e+03	4.407e+01	5.471e+03	7.397e+01	6.206e+03	7.878e+01	9.951e+03	9.975e+01	3.280e+03	5.727e+01	5.156e+03	7.181e+01	8.304e+03	9.113e+01	6.641e+03	8.149e+01	7.151e+03	8.456e+01	1.209e+04	1.099e+02	2.028e+03	4.503e+01	1.532e+04	1.238e+02	4.986e+03	7.061e+01	5.135e+03	7.166e+01
23	1.685e+03	4.105e+01	6.268e+03	7.917e+01	1.738e+03	4.169e+01	7.112e+03	8.433e+01	2.323e+04	1.524e+02	6.623e+03	8.138e+01	4.828e+03	6.948e+01	3.602e+03	6.002e+01	6.824e+03	8.261e+01	3.973e+03	6.303e+01	8.406e+03	9.168e+01	3.016e+03	5.492e+01	1.425e+04	1.194e+02	1.085e+04	1.042e+02	5.779e+03	7.602e+01	3.078e+03	5.548e+01	2.903e+03	5.388e+01	1.138e+04	1.067e+02	4.618e+03	6.796e+01	1.449e+04	1.204e+02	7.364e+03	8.581e+01	5.474e+03	7.399e+01	7.214e+03	8.494e+01	2.501e+03	5.001e+01	1.367e+03	3.697e+01	6.014e+03	7.755e+01	8.979e+03	9.476e+01	1.079e+04	1.039e+02	1.088e+04	1.043e+02	1.859e+03	4.312e+01	6.293e+03	7.933e+01	1.527e+03	3.908e+01	4.281e+03	6.543e+01	1.407e+04	1.186e+02	1.058e+04	1.028e+02	1.200e+04	1.096e+02	1.810e+03	4.254e+01	5.501e+03	7.417e+01	6.385e+03	7.991e+01	9.911e+03	9.955e+01	3.207e+03	5.663e+01	5.228e+03	7.230e+01	8.799e+03	9.380e+01	7.005e+03	8.370e+01	6.902e+03	8.308e+01	1.283e+04	1.133e+02	1.869e+03	4.323e+01	1.625e+04	1.275e+02	4.850e+03	6.964e+01	5.116e+03	7.153e+01
24	1.767e+03	4.204e+01	5.978e+03	7.732e+01	1.800e+03	4.243e+01	7.126e+03	8.442e+01	2.256e+04	1.502e+02	6.553e+03	8.095e+01	4.778e+03	6.912e+01	3.739e+03	6.115e+01	6.951e+03	8.337e+01	4.133e+03	6.429e+01	8.638e+03	9.294e+01	3.024e+03	5.499e+01	1.411e+04	1.188e+02	1.112e+04	1.054e+02	5.620e+03	7.497e+01	3.118e+03	5.584e+01	2.887e+03	5.373e+01	1.160e+04	1.077e+02	4.758e+03	6.898e+01	1.426e+04	1.194e+02	7.444e+03	8.628e+01	5.427e+03	7.367e+01	7.632e+03	8.736e+01	2.525e+03	5.025e+01	1.440e+03	3.795e+01	5.763e+03	7.591e+01	9.262e+03	9.624e+01	1.099e+04	1.049e+02	1.068e+04	1.034e+02	1.869e+03	4.323e+01	6.344e+03	7.965e+01	1.507e+03	3.882e+01	4.389e+03	6.625e+01	1.443e+04	1.201e+02	1.071e+04	1.035e+02	1.239e+04	1.113e+02	1.895e+03	4.353e+01	5.526e+03	7.434e+01	6.375e+03	7.984e+01	1.015e+04	1.007e+02	3.176e+03	5.636e+01	5.251e+03	7.246e+01	8.660e+03	9.306e+01	6.868e+03	8.287e+01	7.120e+03	8.438e+01	1.272e+04	1.128e+02	1.959e+03	4.426e+01	1.506e+04	1.227e+02	5.019e+03	7.084e+01	5.182e+03	7.199e+01
25	1.853e+03	4.305e+01	6.209e+03	7.880e+01	1.838e+03	4.287e+01	7.176e+03	8.471e+01	2.226e+04	1.492e+02	6.281e+03	7.925e+01	4.872e+03	6.980e+01	3.515e+03	5.929e+01	6.857e+03	8.281e+01	4.175e+03	6.461e+01	8.440e+03	9.187e+01	2.994e+03	5.472e+01	1.408e+04	1.187e+02	1.151e+04	1.073e+02	5.764e+03	7.592e+01	3.107e+03	5.574e+01	2.885e+03	5.371e+01	1.143e+04	1.069e+02	4.471e+03	6.687e+01	1.390e+04	1.179e+02	7.510e+03	8.666e+01	5.292e+03	7.275e+01	7.149e+03	8.455e+01	2.456e+03	4.956e+01	1.372e+03	3.704e+01	5.962e+03	7.721e+01	9.238e+03	9.611e+01	1.068e+04	1.034e+02	1.070e+04	1.034e+02	1.876e+03	4.331e+01	6.437e+03	8.023e+01	1.537e+03	3.920e+01	4.574e+03	6.763e+01	1.439e+04	1.200e+02	1.054e+04	1.027e+02	1.267e+04	1.125e+02	1.937e+03	4.401e+01	5.537e+03	7.441e+01	6.606e+03	8.128e+01	1.002e+04	1.001e+02	3.273e+03	5.721e+01	5.189e+03	7.203e+01	8.901e+03	9.435e+01	6.925e+03	8.322e+01	7.044e+03	8.393e+01	1.233e+04	1.110e+02	1.932e+03	4.395e+01	1.589e+04	1.261e+02	5.104e+03	7.144e+01	5.193e+03	7.206e+01
26	1.749e+03	4.182e+01	6.295e+03	7.934e+01	1.789e+03	4.230e+01	7.288e+03	8.537e+01	2.213e+04	1.487e+02	6.491e+03	8.057e+01	4.774e+03	6.909e+01	3.514e+03	5.928e+01	6.878e+03	8.293e+01	3.789e+03	6.155e+01	8.509e+03	9.224e+01	2.878e+03	5.365e+01	1.384e+04	1.176e+02	1.115e+04	1.056e+02	5.741e+03	7.577e+01	2.951e+03	5.432e+01	2.633e+03	5.131e+01	1.131e+04	1.064e+02	4.653e+03	6.821e+01	1.420e+04	1.191e+02	7.212e+03	8.492e+01	5.209e+03	7.217e+01	7.345e+03	8.570e+01	2.375e+03	4.873e+01	1.401e+03	3.743e+01	5.887e+03	7.673e+01	8.907e+03	9.438e+01	1.062e+04	1.031e+02	1.050e+04	1.025e+02	1.776e+03	4.214e+01	6.172e+03	7.856e+01	1.479e+03	3.846e+01	4.389e+03	6.625e+01	1.401e+04	1.184e+02	9.747e+03	9.873e+01	1.270e+04	1.127e+02	1.884e+03	4.341e+01	5.529e+03	7.436e+01	6.410e+03	8.006e+01	9.865e+03	9.932e+01	3.288e+03	5.734e+01	5.057e+03	7.111e+01	8.757e+03	9.358e+01	7.021e+03	8.379e+01	7.010e+03	8.373e+01	1.172e+04	1.083e+02	1.843e+03	4.293e+01	1.705e+04	1.306e+02	4.959e+03	7.042e+01	4.985e+03	7.060e+01
27	1.730e+03	4.159e+01	6.182e+03	7.863e+01	1.652e+03	4.064e+01	7.246e+03	8.512e+01	2.135e+04	1.461e+02	6.583e+03	8.114e+01	4.582e+03	6.769e+01	4.008e+03	6.331e+01	6.471e+03	8.044e+01	4.753e+03	6.894e+01	8.706e+03	9.331e+01	2.897e+03	5.382e+01	1.420e+04	1.192e+02	1.119e+04	1.058e+02	5.377e+03	7.333e+01	3.480e+03	5.899e+01	2.870e+03	5.357e+01	1.145e+04	1.070e+02	4.251e+03	6.520e+01	1.334e+04	1.155e+02	7.680e+03	8.764e+01	5.241e+03	7.239e+01	6.763e+03	8.224e+01	2.474e+03	4.974e+01	1.398e+03	3.739e+01	5.755e+03	7.586e+01	9.031e+03	9.503e+01	1.106e+04	1.051e+02	1.093e+04	1.045e+02	1.515e+03	3.892e+01	6.148e+03	7.841e+01	1.345e+03	3.667e+01	4.664e+03	6.829e+01	1.333e+04	1.155e+02	8.548e+03	9.246e+01	1.304e+04	1.142e+02	1.895e+03	4.353e+01	5.986e+03	7.737e+01	6.103e+03	7.812e+01	9.846e+03	9.923e+01	3.033e+03	5.507e+01	4.961e+03	7.043e+01	8.885e+03	9.426e+01	6.980e+03	8.355e+01	6.280e+03	7.925e+01	1.180e+04	1.086e+02	1.771e+03	4.208e+01	1.667e+04	1.291e+02	5.301e+03	7.281e+01	5.056e+03	7.111e+01
28	1.821e+03	4.267e+01	6.519e+03	8.074e+01	1.823e+03	4.270e+01	7.008e+03	8.371e+01	2.160e+04	1.470e+02	6.522e+03	8.076e+01	4.875e+03	6.982e+01	3.405e+03	5.835e+01	6.812e+03	8.253e+01	4.045e+03	6.360e+01	8.288e+03	9.104e+01	3.060e+03	5.532e+01	1.394e+04	1.181e+02	1.110e+04	1.053e+02	5.608e+03	7.489e+01	2.961e+03	5.442e+01	2.777e+03	5.270e+01	1.137e+04	1.066e+02	4.695e+03	6.852e+01	1.370e+04	1.171e+02	7.350e+03	8.573e+01	5.246e+03	7.243e+01	7.232e+03	8.504e+01	2.473e+03	4.973e+01	1.416e+03	3.763e+01	5.893e+03	7.677e+01	8.991e+03	9.482e+01	1.079e+04	1.039e+02	1.038e+04	1.019e+02	1.873e+03	4.328e+01	5.943e+03	7.709e+01	1.471e+03	3.835e+01	4.410e+03	6.641e+01	1.363e+04	1.167e+02	1.011e+04	1.006e+02	1.354e+04	1.164e+02	1.921e+03	4.383e+01	5.704e+03	7.552e+01	6.357e+03	7.973e+01	9.567e+03	9.781e+01	3.216e+03	5.671e+01	4.948e+03	7.034e+01	8.841e+03	9.403e+01	7.145e+03	8.453e+01	6.919e+03	8.318e+01	1.077e+04	1.038e+02	1.778e+03	4.217e+01	1.560e+04	1.249e+02	4.933e+03	7.024e+01	5.116e+03	7.153e+01
