# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Isotope_Dilution/nanoSIMS_October2017/Meth102817_Si33@1_1_p2-30/: (12C13C/(12C2*2+12C13C))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50
# plane	POL=0		POL=0		POL=0		POL=0		POL=3		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=1		POL=1		POL=5		POL=0		POL=0		POL=0		POL=1		POL=1		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=5		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=1		POL=0		POL=0		POL=0		POL=0		POL=1		POL=0		POL=0		POL=1	
11	7.489e+00	7.050e-01	7.574e+00	3.726e-01	8.582e+00	7.141e-01	1.168e+00	1.270e-01	3.268e+00	1.153e-01	1.185e+00	1.285e-01	7.752e+00	3.991e-01	7.273e+00	4.314e-01	7.268e+00	3.534e-01	1.307e+00	1.692e-01	8.273e+00	3.156e-01	8.660e+00	5.353e-01	7.708e+00	2.453e-01	8.176e+00	2.737e-01	8.589e+00	3.941e-01	8.245e+00	4.846e-01	9.715e+00	6.046e-01	8.191e+00	3.323e-01	9.376e+00	4.605e-01	8.282e+00	2.153e-01	5.848e+00	2.920e-01	7.807e+00	3.684e-01	9.060e+00	4.109e-01	9.451e+00	6.107e-01	8.194e+00	7.515e-01	1.009e+01	4.493e-01	3.483e+00	1.971e-01	8.807e+00	3.278e-01	9.109e+00	3.194e-01	7.454e+00	6.669e-01	9.165e+00	4.219e-01	1.076e+01	8.424e-01	8.774e+00	4.914e-01	9.267e+00	2.507e-01	9.197e+00	2.735e-01	7.668e+00	2.908e-01	7.111e+00	6.749e-01	9.167e+00	4.236e-01	9.032e+00	4.108e-01	9.159e+00	3.143e-01	9.674e+00	5.536e-01	9.194e+00	3.883e-01	7.887e+00	3.186e-01	9.699e+00	4.055e-01	9.081e+00	3.668e-01	8.458e+00	3.168e-01	7.563e+00	5.403e-01	9.187e+00	2.357e-01	1.050e+01	4.597e-01	1.036e+01	4.781e-01
12	7.537e+00	6.849e-01	7.492e+00	3.733e-01	7.371e+00	6.531e-01	1.294e+00	1.343e-01	3.150e+00	1.133e-01	1.335e+00	1.379e-01	8.236e+00	4.168e-01	7.532e+00	4.417e-01	7.447e+00	3.684e-01	1.207e+00	1.700e-01	7.845e+00	3.018e-01	8.455e+00	5.300e-01	8.338e+00	2.626e-01	8.306e+00	2.832e-01	8.514e+00	3.911e-01	7.966e+00	4.774e-01	1.040e+01	6.251e-01	8.100e+00	3.158e-01	9.238e+00	4.589e-01	8.705e+00	2.221e-01	5.858e+00	2.971e-01	7.446e+00	3.607e-01	9.049e+00	4.102e-01	9.301e+00	6.080e-01	7.372e+00	7.082e-01	9.652e+00	4.340e-01	3.316e+00	1.950e-01	8.813e+00	3.311e-01	9.415e+00	3.253e-01	6.257e+00	6.106e-01	8.395e+00	4.003e-01	9.705e+00	7.845e-01	9.233e+00	5.018e-01	9.453e+00	2.524e-01	9.432e+00	2.737e-01	8.103e+00	2.946e-01	7.156e+00	6.779e-01	8.884e+00	4.131e-01	9.011e+00	4.090e-01	9.427e+00	3.411e-01	9.793e+00	5.543e-01	9.869e+00	4.070e-01	7.674e+00	3.143e-01	9.335e+00	3.944e-01	9.520e+00	3.669e-01	8.900e+00	3.361e-01	7.700e+00	5.337e-01	8.918e+00	2.400e-01	1.015e+01	4.478e-01	8.856e+00	4.412e-01
13	6.863e+00	6.399e-01	7.425e+00	3.698e-01	7.766e+00	6.883e-01	1.367e+00	1.380e-01	3.119e+00	1.145e-01	1.281e+00	1.363e-01	8.248e+00	4.172e-01	7.139e+00	4.252e-01	7.427e+00	3.627e-01	1.071e+00	1.547e-01	8.067e+00	3.155e-01	8.561e+00	5.459e-01	8.107e+00	2.491e-01	8.113e+00	2.744e-01	8.193e+00	3.826e-01	7.674e+00	4.646e-01	9.335e+00	5.742e-01	8.649e+00	3.175e-01	9.378e+00	4.573e-01	8.141e+00	2.158e-01	5.404e+00	2.817e-01	7.215e+00	3.557e-01	9.558e+00	4.242e-01	9.152e+00	5.978e-01	7.584e+00	7.405e-01	9.575e+00	4.138e-01	3.280e+00	1.950e-01	8.476e+00	3.212e-01	8.931e+00	3.064e-01	6.530e+00	6.396e-01	8.771e+00	4.070e-01	9.472e+00	7.646e-01	8.972e+00	4.980e-01	9.064e+00	2.496e-01	9.509e+00	2.767e-01	7.577e+00	2.791e-01	6.534e+00	6.302e-01	8.624e+00	4.075e-01	8.797e+00	4.001e-01	8.466e+00	3.185e-01	9.802e+00	5.630e-01	9.536e+00	4.023e-01	7.666e+00	3.105e-01	9.195e+00	3.909e-01	9.056e+00	3.654e-01	8.759e+00	3.316e-01	7.995e+00	5.425e-01	9.223e+00	2.480e-01	1.052e+01	4.678e-01	9.537e+00	4.570e-01
14	7.558e+00	6.895e-01	7.656e+00	3.798e-01	7.932e+00	7.050e-01	1.158e+00	1.274e-01	3.161e+00	1.153e-01	1.223e+00	1.327e-01	8.158e+00	4.105e-01	7.060e+00	4.218e-01	7.146e+00	3.505e-01	1.253e+00	1.678e-01	8.109e+00	3.177e-01	7.320e+00	4.903e-01	8.436e+00	2.441e-01	8.380e+00	2.741e-01	8.275e+00	3.809e-01	7.961e+00	4.819e-01	8.789e+00	5.627e-01	8.141e+00	2.828e-01	9.610e+00	4.650e-01	8.274e+00	2.189e-01	5.536e+00	2.845e-01	7.685e+00	3.651e-01	9.475e+00	3.968e-01	9.311e+00	6.135e-01	7.191e+00	6.871e-01	9.866e+00	4.145e-01	3.260e+00	1.915e-01	8.480e+00	3.143e-01	9.056e+00	3.023e-01	7.356e+00	6.808e-01	9.052e+00	4.049e-01	9.635e+00	7.951e-01	9.167e+00	4.912e-01	9.245e+00	2.526e-01	8.921e+00	2.697e-01	7.538e+00	2.767e-01	7.943e+00	6.959e-01	8.614e+00	4.038e-01	9.054e+00	4.110e-01	9.379e+00	3.209e-01	8.837e+00	5.343e-01	9.642e+00	4.181e-01	7.430e+00	2.957e-01	9.410e+00	3.937e-01	9.471e+00	3.728e-01	8.531e+00	3.214e-01	7.654e+00	5.625e-01	8.919e+00	2.434e-01	9.943e+00	4.577e-01	9.762e+00	4.626e-01
15	7.364e+00	6.816e-01	7.512e+00	3.697e-01	8.294e+00	7.060e-01	1.371e+00	1.413e-01	3.101e+00	1.140e-01	1.352e+00	1.397e-01	8.290e+00	4.170e-01	7.254e+00	4.374e-01	7.331e+00	3.543e-01	1.094e+00	1.595e-01	7.979e+00	3.125e-01	8.320e+00	5.379e-01	8.502e+00	2.453e-01	8.019e+00	2.688e-01	8.405e+00	3.822e-01	7.820e+00	4.730e-01	9.439e+00	5.698e-01	8.533e+00	2.872e-01	9.550e+00	4.674e-01	8.142e+00	2.177e-01	5.365e+00	2.773e-01	7.385e+00	3.681e-01	9.304e+00	3.914e-01	9.556e+00	6.238e-01	7.481e+00	7.190e-01	9.565e+00	4.076e-01	3.189e+00	1.905e-01	8.807e+00	3.226e-01	8.939e+00	2.932e-01	6.518e+00	6.166e-01	8.959e+00	3.986e-01	1.089e+01	8.280e-01	9.152e+00	5.012e-01	9.215e+00	2.514e-01	9.197e+00	2.744e-01	7.979e+00	2.874e-01	6.607e+00	6.294e-01	8.974e+00	4.143e-01	8.596e+00	3.939e-01	8.970e+00	3.227e-01	9.497e+00	5.538e-01	9.079e+00	3.992e-01	7.518e+00	3.050e-01	9.164e+00	3.899e-01	8.982e+00	3.597e-01	8.575e+00	3.365e-01	7.666e+00	5.354e-01	9.061e+00	2.502e-01	1.001e+01	4.573e-01	9.922e+00	4.547e-01
16	8.052e+00	7.110e-01	7.369e+00	3.644e-01	7.465e+00	6.524e-01	1.343e+00	1.376e-01	3.225e+00	1.175e-01	1.177e+00	1.311e-01	8.427e+00	4.274e-01	7.168e+00	4.313e-01	7.584e+00	3.597e-01	1.229e+00	1.675e-01	8.135e+00	3.190e-01	8.118e+00	5.212e-01	8.252e+00	2.385e-01	8.294e+00	2.720e-01	8.289e+00	3.829e-01	7.384e+00	4.614e-01	9.287e+00	5.658e-01	8.879e+00	2.880e-01	9.575e+00	4.720e-01	8.136e+00	2.184e-01	5.427e+00	2.768e-01	7.604e+00	3.719e-01	9.442e+00	3.892e-01	9.061e+00	6.034e-01	7.012e+00	6.949e-01	9.526e+00	4.025e-01	2.932e+00	1.808e-01	8.813e+00	3.182e-01	9.119e+00	2.942e-01	7.261e+00	6.562e-01	9.348e+00	4.023e-01	9.514e+00	7.822e-01	9.414e+00	5.122e-01	8.908e+00	2.452e-01	9.600e+00	2.900e-01	8.037e+00	2.834e-01	6.750e+00	6.408e-01	9.002e+00	4.130e-01	8.797e+00	4.051e-01	9.149e+00	3.109e-01	9.779e+00	5.742e-01	9.511e+00	4.077e-01	7.494e+00	3.001e-01	9.219e+00	3.855e-01	9.571e+00	3.787e-01	8.610e+00	3.290e-01	7.035e+00	5.336e-01	8.817e+00	2.418e-01	9.690e+00	4.425e-01	9.578e+00	4.480e-01
17	6.955e+00	6.398e-01	7.258e+00	3.589e-01	7.825e+00	6.769e-01	1.282e+00	1.342e-01	3.215e+00	1.158e-01	1.353e+00	1.412e-01	8.020e+00	4.064e-01	6.726e+00	4.069e-01	7.044e+00	3.384e-01	1.020e+00	1.529e-01	8.223e+00	3.080e-01	7.982e+00	5.175e-01	8.045e+00	2.329e-01	8.175e+00	2.700e-01	8.300e+00	3.788e-01	7.728e+00	4.661e-01	9.094e+00	5.567e-01	8.348e+00	2.760e-01	9.193e+00	4.599e-01	8.184e+00	2.198e-01	5.436e+00	2.734e-01	7.947e+00	3.813e-01	9.191e+00	3.805e-01	9.624e+00	6.284e-01	7.995e+00	7.425e-01	9.919e+00	4.051e-01	3.081e+00	1.813e-01	8.965e+00	3.156e-01	8.659e+00	2.775e-01	6.631e+00	6.163e-01	9.072e+00	3.855e-01	9.218e+00	7.684e-01	1.029e+01	5.247e-01	9.050e+00	2.462e-01	9.379e+00	2.826e-01	8.013e+00	2.761e-01	6.543e+00	6.191e-01	9.145e+00	4.069e-01	9.236e+00	3.995e-01	9.494e+00	3.235e-01	9.777e+00	5.620e-01	9.240e+00	4.064e-01	7.519e+00	2.993e-01	9.263e+00	3.765e-01	9.066e+00	3.639e-01	8.407e+00	3.156e-01	7.728e+00	5.915e-01	9.039e+00	2.466e-01	9.571e+00	4.311e-01	9.502e+00	4.325e-01
18	7.507e+00	6.743e-01	7.092e+00	3.544e-01	7.560e+00	6.530e-01	1.225e+00	1.303e-01	3.015e+00	1.111e-01	1.356e+00	1.420e-01	7.660e+00	3.954e-01	7.247e+00	4.305e-01	7.671e+00	3.509e-01	1.185e+00	1.662e-01	7.470e+00	2.978e-01	8.162e+00	5.072e-01	8.367e+00	2.375e-01	7.955e+00	2.643e-01	8.109e+00	3.774e-01	6.858e+00	4.531e-01	8.496e+00	5.405e-01	8.331e+00	2.682e-01	9.499e+00	4.555e-01	8.519e+00	2.300e-01	5.149e+00	2.650e-01	7.346e+00	3.528e-01	8.799e+00	3.679e-01	9.187e+00	6.178e-01	7.230e+00	6.985e-01	9.889e+00	4.031e-01	3.203e+00	1.867e-01	8.880e+00	3.066e-01	8.962e+00	2.844e-01	5.698e+00	5.767e-01	9.010e+00	3.794e-01	1.014e+01	8.066e-01	9.166e+00	4.943e-01	9.281e+00	2.508e-01	9.013e+00	2.774e-01	7.543e+00	2.609e-01	7.760e+00	6.780e-01	8.854e+00	4.015e-01	9.373e+00	3.985e-01	9.239e+00	3.100e-01	9.592e+00	5.475e-01	9.409e+00	4.119e-01	7.916e+00	3.107e-01	9.505e+00	3.866e-01	8.825e+00	3.561e-01	8.658e+00	3.148e-01	7.871e+00	5.903e-01	9.315e+00	2.502e-01	9.805e+00	4.357e-01	1.004e+01	4.578e-01
19	7.335e+00	6.657e-01	7.532e+00	3.600e-01	7.697e+00	6.771e-01	1.245e+00	1.328e-01	3.213e+00	1.158e-01	1.312e+00	1.412e-01	7.905e+00	4.017e-01	7.276e+00	4.384e-01	7.423e+00	3.372e-01	1.208e+00	1.678e-01	8.365e+00	3.210e-01	8.349e+00	5.143e-01	8.055e+00	2.313e-01	8.527e+00	2.740e-01	8.031e+00	3.737e-01	7.265e+00	4.748e-01	8.935e+00	5.488e-01	8.651e+00	2.756e-01	9.178e+00	4.527e-01	8.244e+00	2.284e-01	5.343e+00	2.675e-01	7.725e+00	3.710e-01	9.355e+00	3.681e-01	8.825e+00	5.985e-01	9.074e+00	7.930e-01	9.380e+00	3.921e-01	3.402e+00	1.941e-01	8.870e+00	3.064e-01	9.032e+00	2.858e-01	6.132e+00	5.889e-01	8.969e+00	3.730e-01	1.007e+01	8.321e-01	9.350e+00	4.889e-01	9.195e+00	2.518e-01	9.315e+00	2.824e-01	7.840e+00	2.619e-01	7.475e+00	6.763e-01	8.979e+00	4.029e-01	9.315e+00	4.055e-01	9.364e+00	3.140e-01	9.164e+00	5.375e-01	9.220e+00	4.097e-01	7.915e+00	3.110e-01	9.217e+00	3.827e-01	9.315e+00	3.622e-01	8.776e+00	3.103e-01	7.314e+00	5.593e-01	9.035e+00	2.455e-01	1.003e+01	4.494e-01	9.673e+00	4.463e-01
20	7.124e+00	6.339e-01	7.744e+00	3.661e-01	8.594e+00	7.030e-01	1.241e+00	1.335e-01	3.130e+00	1.157e-01	1.170e+00	1.316e-01	7.982e+00	4.029e-01	7.604e+00	4.530e-01	7.514e+00	3.443e-01	1.181e+00	1.664e-01	8.269e+00	3.172e-01	7.736e+00	5.014e-01	8.239e+00	2.376e-01	8.303e+00	2.743e-01	7.958e+00	3.759e-01	7.424e+00	4.851e-01	9.191e+00	5.639e-01	8.531e+00	2.736e-01	9.652e+00	4.632e-01	8.154e+00	2.287e-01	5.139e+00	2.631e-01	7.300e+00	3.592e-01	8.850e+00	3.459e-01	1.006e+01	6.497e-01	7.152e+00	6.982e-01	9.928e+00	4.083e-01	3.191e+00	1.890e-01	8.288e+00	2.886e-01	8.626e+00	2.785e-01	6.702e+00	6.132e-01	9.069e+00	3.751e-01	9.842e+00	7.997e-01	9.000e+00	4.843e-01	9.187e+00	2.530e-01	8.988e+00	2.807e-01	7.692e+00	2.581e-01	7.751e+00	6.748e-01	8.754e+00	4.050e-01	9.157e+00	3.952e-01	9.153e+00	3.102e-01	9.767e+00	5.468e-01	8.583e+00	3.983e-01	7.478e+00	3.019e-01	9.311e+00	3.776e-01	9.358e+00	3.689e-01	9.159e+00	3.088e-01	7.293e+00	5.759e-01	8.999e+00	2.438e-01	9.814e+00	4.411e-01	8.818e+00	4.217e-01
21	7.480e+00	6.435e-01	6.882e+00	3.394e-01	7.952e+00	6.745e-01	1.377e+00	1.412e-01	3.039e+00	1.137e-01	1.353e+00	1.405e-01	8.410e+00	4.189e-01	6.349e+00	4.101e-01	7.506e+00	3.395e-01	1.180e+00	1.696e-01	7.763e+00	2.997e-01	8.126e+00	5.247e-01	8.394e+00	2.414e-01	8.183e+00	2.708e-01	7.902e+00	3.724e-01	7.052e+00	4.977e-01	8.602e+00	5.471e-01	8.779e+00	2.765e-01	9.089e+00	4.479e-01	8.408e+00	2.374e-01	5.158e+00	2.658e-01	7.376e+00	3.627e-01	9.184e+00	3.583e-01	9.024e+00	6.050e-01	6.945e+00	7.094e-01	9.938e+00	4.082e-01	3.502e+00	1.975e-01	8.693e+00	2.930e-01	8.718e+00	2.838e-01	6.262e+00	5.992e-01	9.329e+00	3.813e-01	1.012e+01	8.176e-01	9.420e+00	4.900e-01	9.037e+00	2.495e-01	9.061e+00	2.844e-01	7.849e+00	2.596e-01	7.250e+00	6.147e-01	8.742e+00	4.078e-01	9.288e+00	3.894e-01	9.417e+00	3.167e-01	9.477e+00	5.394e-01	8.993e+00	4.081e-01	7.555e+00	3.046e-01	8.995e+00	3.737e-01	9.256e+00	3.616e-01	8.774e+00	2.890e-01	6.807e+00	5.592e-01	8.888e+00	2.434e-01	9.691e+00	4.405e-01	9.346e+00	4.379e-01
22	8.352e+00	6.761e-01	7.255e+00	3.473e-01	7.396e+00	6.318e-01	1.254e+00	1.323e-01	2.953e+00	1.119e-01	1.449e+00	1.470e-01	7.390e+00	3.893e-01	6.646e+00	4.274e-01	7.381e+00	3.335e-01	1.264e+00	1.747e-01	7.988e+00	3.123e-01	8.389e+00	5.147e-01	8.362e+00	2.415e-01	8.062e+00	2.656e-01	8.064e+00	3.726e-01	6.905e+00	4.698e-01	9.589e+00	5.813e-01	8.770e+00	2.744e-01	8.574e+00	4.244e-01	8.516e+00	2.428e-01	5.045e+00	2.608e-01	7.544e+00	3.695e-01	8.786e+00	3.485e-01	9.371e+00	6.232e-01	7.555e+00	7.359e-01	9.791e+00	4.045e-01	3.211e+00	1.886e-01	9.102e+00	2.979e-01	8.383e+00	2.789e-01	6.519e+00	6.055e-01	9.082e+00	3.768e-01	1.005e+01	8.164e-01	9.587e+00	4.753e-01	9.128e+00	2.511e-01	9.429e+00	2.916e-01	7.873e+00	2.566e-01	6.724e+00	5.884e-01	8.832e+00	4.018e-01	9.435e+00	3.899e-01	8.920e+00	2.994e-01	9.405e+00	5.355e-01	9.385e+00	4.266e-01	7.795e+00	3.064e-01	8.828e+00	3.646e-01	8.397e+00	3.427e-01	9.042e+00	2.735e-01	6.651e+00	5.727e-01	8.496e+00	2.355e-01	9.279e+00	4.314e-01	9.219e+00	4.237e-01
23	7.848e+00	6.825e-01	7.203e+00	3.390e-01	8.695e+00	7.073e-01	1.277e+00	1.340e-01	3.217e+00	1.177e-01	1.304e+00	1.403e-01	7.616e+00	3.972e-01	7.415e+00	4.537e-01	7.112e+00	3.228e-01	1.108e+00	1.670e-01	8.186e+00	3.121e-01	8.091e+00	5.179e-01	8.122e+00	2.387e-01	8.498e+00	2.798e-01	8.219e+00	3.771e-01	7.191e+00	4.834e-01	8.883e+00	5.532e-01	8.727e+00	2.769e-01	9.451e+00	4.524e-01	8.362e+00	2.402e-01	5.213e+00	2.661e-01	7.549e+00	3.714e-01	9.372e+00	3.604e-01	8.706e+00	5.900e-01	7.541e+00	7.427e-01	9.441e+00	3.962e-01	3.389e+00	1.943e-01	8.456e+00	2.799e-01	8.670e+00	2.823e-01	6.489e+00	5.908e-01	8.738e+00	3.726e-01	8.945e+00	7.653e-01	9.684e+00	4.756e-01	9.140e+00	2.549e-01	8.975e+00	2.913e-01	7.884e+00	2.563e-01	7.369e+00	6.381e-01	8.408e+00	3.910e-01	9.278e+00	3.812e-01	8.755e+00	2.972e-01	9.649e+00	5.485e-01	9.062e+00	4.163e-01	7.476e+00	2.915e-01	8.943e+00	3.573e-01	9.523e+00	3.715e-01	8.727e+00	2.608e-01	6.992e+00	6.116e-01	8.911e+00	2.342e-01	1.013e+01	4.569e-01	8.879e+00	4.166e-01
24	7.073e+00	6.327e-01	7.404e+00	3.519e-01	7.763e+00	6.567e-01	1.302e+00	1.352e-01	3.135e+00	1.179e-01	1.206e+00	1.357e-01	7.654e+00	4.002e-01	7.382e+00	4.443e-01	7.178e+00	3.213e-01	1.266e+00	1.750e-01	8.457e+00	3.129e-01	8.197e+00	5.206e-01	8.121e+00	2.399e-01	8.329e+00	2.737e-01	7.929e+00	3.756e-01	6.856e+00	4.689e-01	8.145e+00	5.312e-01	8.195e+00	2.658e-01	9.181e+00	4.393e-01	8.046e+00	2.376e-01	5.214e+00	2.647e-01	7.286e+00	3.664e-01	8.725e+00	3.381e-01	9.466e+00	6.123e-01	7.810e+00	7.365e-01	9.960e+00	4.157e-01	3.395e+00	1.915e-01	8.990e+00	2.860e-01	8.944e+00	2.893e-01	5.962e+00	5.648e-01	8.916e+00	3.749e-01	9.598e+00	7.981e-01	9.027e+00	4.535e-01	9.382e+00	2.550e-01	9.273e+00	2.943e-01	8.091e+00	2.555e-01	7.448e+00	6.269e-01	8.661e+00	3.959e-01	9.130e+00	3.784e-01	9.107e+00	2.995e-01	1.028e+01	5.690e-01	8.908e+00	4.119e-01	7.429e+00	2.929e-01	9.153e+00	3.651e-01	9.004e+00	3.556e-01	8.959e+00	2.654e-01	6.670e+00	5.835e-01	8.901e+00	2.431e-01	9.989e+00	4.461e-01	9.151e+00	4.202e-01
25	7.304e+00	6.278e-01	7.266e+00	3.421e-01	7.452e+00	6.367e-01	1.293e+00	1.342e-01	3.116e+00	1.183e-01	1.327e+00	1.454e-01	8.171e+00	4.095e-01	6.863e+00	4.419e-01	7.062e+00	3.209e-01	1.265e+00	1.741e-01	8.380e+00	3.151e-01	7.564e+00	5.026e-01	8.131e+00	2.403e-01	8.457e+00	2.710e-01	7.820e+00	3.683e-01	6.147e+00	4.448e-01	8.355e+00	5.381e-01	8.262e+00	2.689e-01	9.448e+00	4.597e-01	8.330e+00	2.448e-01	5.009e+00	2.583e-01	7.499e+00	3.764e-01	9.098e+00	3.567e-01	8.936e+00	6.032e-01	7.703e+00	7.493e-01	9.440e+00	3.979e-01	3.272e+00	1.882e-01	8.968e+00	2.897e-01	8.917e+00	2.887e-01	6.059e+00	5.683e-01	9.427e+00	3.827e-01	9.508e+00	7.865e-01	9.057e+00	4.450e-01	8.977e+00	2.497e-01	9.181e+00	2.951e-01	7.927e+00	2.502e-01	7.981e+00	6.419e-01	8.464e+00	3.910e-01	8.939e+00	3.679e-01	9.242e+00	3.037e-01	9.247e+00	5.315e-01	9.148e+00	4.199e-01	7.310e+00	2.866e-01	9.270e+00	3.659e-01	9.437e+00	3.660e-01	8.939e+00	2.693e-01	7.093e+00	6.059e-01	8.962e+00	2.375e-01	9.728e+00	4.366e-01	8.791e+00	4.114e-01
26	8.333e+00	6.903e-01	7.352e+00	3.417e-01	8.021e+00	6.696e-01	1.173e+00	1.269e-01	3.118e+00	1.187e-01	1.240e+00	1.382e-01	7.767e+00	4.033e-01	6.988e+00	4.459e-01	7.373e+00	3.274e-01	1.199e+00	1.779e-01	8.041e+00	3.074e-01	8.461e+00	5.422e-01	8.352e+00	2.457e-01	8.315e+00	2.731e-01	7.642e+00	3.648e-01	6.820e+00	4.807e-01	9.968e+00	6.153e-01	8.241e+00	2.699e-01	9.633e+00	4.550e-01	7.994e+00	2.373e-01	5.174e+00	2.678e-01	7.445e+00	3.781e-01	9.091e+00	3.518e-01	9.351e+00	6.275e-01	7.586e+00	7.358e-01	9.500e+00	4.017e-01	3.285e+00	1.920e-01	8.696e+00	2.862e-01	8.965e+00	2.921e-01	6.575e+00	6.085e-01	9.035e+00	3.826e-01	9.541e+00	8.032e-01	8.904e+00	4.504e-01	9.379e+00	2.587e-01	8.762e+00	2.998e-01	7.931e+00	2.499e-01	7.283e+00	6.218e-01	8.179e+00	3.846e-01	9.335e+00	3.816e-01	9.204e+00	3.054e-01	1.002e+01	5.519e-01	8.866e+00	4.187e-01	7.729e+00	2.971e-01	9.054e+00	3.591e-01	9.173e+00	3.617e-01	8.664e+00	2.719e-01	7.177e+00	6.240e-01	9.075e+00	2.307e-01	9.845e+00	4.456e-01	8.867e+00	4.217e-01
27	7.881e+00	6.749e-01	7.855e+00	3.565e-01	8.830e+00	7.311e-01	1.180e+00	1.276e-01	3.078e+00	1.201e-01	1.393e+00	1.455e-01	8.140e+00	4.215e-01	7.329e+00	4.276e-01	6.972e+00	3.283e-01	1.451e+00	1.747e-01	8.454e+00	3.116e-01	9.156e+00	5.622e-01	8.078e+00	2.385e-01	8.099e+00	2.690e-01	7.889e+00	3.830e-01	7.014e+00	4.489e-01	8.116e+00	5.318e-01	8.843e+00	2.779e-01	9.822e+00	4.807e-01	8.519e+00	2.527e-01	5.732e+00	2.732e-01	7.460e+00	3.773e-01	9.203e+00	3.689e-01	8.557e+00	5.881e-01	7.570e+00	7.359e-01	9.930e+00	4.154e-01	3.427e+00	1.948e-01	8.895e+00	2.837e-01	8.784e+00	2.835e-01	5.988e+00	6.287e-01	8.999e+00	3.826e-01	1.000e+01	8.624e-01	8.737e+00	4.328e-01	9.419e+00	2.658e-01	9.117e+00	3.266e-01	8.138e+00	2.498e-01	7.741e+00	6.391e-01	8.771e+00	3.828e-01	9.019e+00	3.844e-01	8.804e+00	2.990e-01	9.490e+00	5.594e-01	8.587e+00	4.160e-01	7.631e+00	2.931e-01	8.883e+00	3.567e-01	9.595e+00	3.909e-01	8.991e+00	2.760e-01	6.445e+00	6.032e-01	8.902e+00	2.311e-01	9.338e+00	4.197e-01	8.753e+00	4.161e-01
28	8.054e+00	6.650e-01	7.090e+00	3.298e-01	7.579e+00	6.448e-01	1.518e+00	1.472e-01	3.124e+00	1.202e-01	1.152e+00	1.329e-01	7.416e+00	3.900e-01	7.686e+00	4.751e-01	7.257e+00	3.264e-01	1.498e+00	1.924e-01	8.131e+00	3.132e-01	8.218e+00	5.182e-01	8.325e+00	2.444e-01	7.983e+00	2.682e-01	7.831e+00	3.737e-01	6.901e+00	4.828e-01	8.440e+00	5.513e-01	8.405e+00	2.719e-01	9.328e+00	4.457e-01	8.150e+00	2.439e-01	5.026e+00	2.615e-01	7.134e+00	3.688e-01	9.197e+00	3.566e-01	9.098e+00	6.065e-01	7.481e+00	7.269e-01	9.338e+00	3.981e-01	3.323e+00	1.922e-01	9.006e+00	2.889e-01	8.931e+00	2.934e-01	5.737e+00	5.535e-01	9.087e+00	3.910e-01	9.671e+00	8.108e-01	9.110e+00	4.545e-01	9.345e+00	2.618e-01	9.685e+00	3.095e-01	8.067e+00	2.441e-01	7.489e+00	6.244e-01	7.985e+00	3.742e-01	9.412e+00	3.848e-01	9.016e+00	3.070e-01	9.701e+00	5.492e-01	9.369e+00	4.351e-01	7.564e+00	2.925e-01	9.270e+00	3.602e-01	9.650e+00	3.735e-01	9.025e+00	2.895e-01	6.025e+00	5.821e-01	8.940e+00	2.394e-01	9.312e+00	4.345e-01	9.411e+00	4.289e-01
