# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Isotope_Dilution/nanoSIMS_October2017/Meth102817_Si33@1_1_p2-30/: (18O/(16O+18O))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50
# plane	POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=1		POL=3		POL=0		POL=0		POL=0		POL=0		POL=4		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=2		POL=0		POL=0		POL=1		POL=0		POL=0		POL=0		POL=0		POL=0		POL=2		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0	
11	6.515e-01	6.525e-01	1.225e+00	5.498e-01	7.299e-01	1.034e+00	4.139e-01	9.264e-02	5.439e-01	1.284e-01	2.325e-01	1.471e-01	2.564e+00	7.611e-01	4.004e-01	7.198e-02	1.153e+00	4.087e-01	3.186e-01	1.426e-01	7.267e-01	3.256e-01	2.359e-01	1.363e-01	5.087e-01	1.009e-01	1.477e+00	4.279e-01	1.543e+00	6.928e-01	1.970e+00	9.902e-01	4.831e-01	6.840e-01	1.163e+00	3.688e-01	1.506e+00	6.761e-01	5.972e-01	1.049e-01	8.274e-01	4.432e-01	5.229e-01	3.702e-01	1.662e+00	7.115e-01	1.266e+00	1.037e+00	6.823e-01	3.653e-01	1.308e+00	6.187e-01	4.813e-01	2.410e-01	1.221e+00	4.474e-01	1.528e+00	4.850e-01	3.353e-01	1.036e-01	1.626e+00	6.171e-01	1.754e+00	1.439e+00	1.408e+00	7.555e-01	1.168e+00	2.498e-01	1.252e+00	3.140e-01	6.792e-01	9.871e-02	1.048e+00	4.952e-01	1.741e+00	8.243e-01	1.715e+00	7.704e-01	1.324e+00	3.131e-01	2.646e+00	1.191e+00	2.577e+00	8.004e-01	6.880e-01	1.541e-01	1.480e+00	7.940e-01	1.483e+00	4.830e-01	1.974e+00	6.612e-01	9.150e-01	4.902e-01	1.384e+00	2.836e-01	2.549e+00	1.006e+00	5.068e-01	4.143e-01
12	2.230e+00	1.295e+00	9.211e-01	4.935e-01	2.778e+00	2.284e+00	3.013e-01	7.918e-02	5.355e-01	1.282e-01	1.868e-01	1.322e-01	2.468e+00	7.663e-01	4.283e-01	7.408e-02	1.084e+00	3.843e-01	3.662e-01	1.496e-01	1.630e+00	4.934e-01	3.495e-01	1.649e-01	6.696e-01	1.150e-01	1.191e+00	3.876e-01	8.306e-01	5.264e-01	9.217e-01	6.532e-01	9.302e-01	9.324e-01	1.086e+00	3.362e-01	6.231e-01	4.413e-01	6.743e-01	1.118e-01	7.605e-01	4.399e-01	1.107e+00	5.233e-01	6.349e-01	4.497e-01	1.762e+00	1.252e+00	9.946e-01	4.252e-01	1.858e+00	7.619e-01	5.245e-01	2.476e-01	1.484e+00	4.965e-01	2.056e+00	5.626e-01	4.069e-01	1.152e-01	1.379e+00	5.651e-01	3.289e+00	2.098e+00	1.747e+00	8.772e-01	1.183e+00	2.531e-01	1.154e+00	3.092e-01	5.870e-01	9.125e-02	8.102e-01	4.339e-01	1.572e+00	7.890e-01	3.243e+00	1.090e+00	1.232e+00	3.043e-01	1.374e+00	8.718e-01	1.905e+00	6.767e-01	5.941e-01	1.443e-01	1.502e+00	8.060e-01	1.497e+00	4.876e-01	1.031e+00	4.872e-01	7.682e-01	4.444e-01	1.347e+00	2.788e-01	1.792e+00	8.051e-01	4.942e-01	4.040e-01
13	1.455e+00	1.032e+00	8.997e-01	4.820e-01	0.000e+00	0.000e+00	3.142e-01	8.120e-02	4.258e-01	1.160e-01	2.889e-01	1.669e-01	1.754e+00	6.435e-01	5.509e-01	8.462e-02	5.479e-01	2.743e-01	3.416e-01	1.458e-01	1.757e+00	5.095e-01	4.458e-01	1.996e-01	5.273e-01	1.046e-01	1.988e+00	4.847e-01	2.118e+00	8.048e-01	1.544e+00	7.752e-01	2.885e+00	1.678e+00	9.298e-01	3.106e-01	1.228e+00	5.806e-01	5.313e-01	1.005e-01	6.842e-01	3.957e-01	1.425e+00	5.839e-01	1.737e+00	7.121e-01	8.097e-01	8.114e-01	9.891e-01	4.435e-01	1.277e+00	6.037e-01	7.242e-01	2.962e-01	1.613e+00	5.121e-01	2.044e+00	5.491e-01	3.841e-01	1.134e-01	2.361e+00	7.512e-01	1.087e+00	1.090e+00	2.427e+00	1.092e+00	1.038e+00	2.419e-01	1.210e+00	3.244e-01	4.683e-01	8.224e-02	5.394e-01	3.416e-01	1.832e+00	8.229e-01	1.916e+00	8.609e-01	1.173e+00	2.942e-01	2.332e+00	1.106e+00	2.083e+00	7.405e-01	5.956e-01	1.447e-01	2.459e+00	1.010e+00	1.497e+00	4.876e-01	1.387e+00	5.461e-01	6.353e-01	4.025e-01	1.374e+00	2.845e-01	2.124e+00	9.104e-01	1.003e+00	5.807e-01
14	0.000e+00	0.000e+00	1.075e+00	5.391e-01	3.150e+00	2.245e+00	3.752e-01	9.109e-02	5.208e-01	1.284e-01	4.785e-01	2.142e-01	1.841e+00	6.540e-01	4.516e-01	7.643e-02	1.001e+00	3.792e-01	2.900e-01	1.368e-01	1.484e+00	4.834e-01	6.501e-01	2.302e-01	6.816e-01	1.162e-01	1.459e+00	4.062e-01	1.214e+00	6.088e-01	1.299e+00	7.523e-01	4.854e-01	6.873e-01	7.963e-01	2.737e-01	1.932e+00	7.614e-01	5.307e-01	1.023e-01	8.663e-01	4.641e-01	1.163e+00	5.215e-01	2.388e+00	8.239e-01	2.000e+00	1.271e+00	1.046e+00	4.690e-01	1.425e+00	6.098e-01	2.943e-01	1.863e-01	2.179e+00	5.856e-01	1.133e+00	3.896e-01	4.130e-01	1.169e-01	1.794e+00	6.371e-01	7.092e-01	1.005e+00	6.787e-01	5.551e-01	1.064e+00	2.481e-01	1.094e+00	3.042e-01	6.399e-01	9.608e-02	6.550e-01	3.788e-01	2.959e+00	1.089e+00	1.441e+00	7.234e-01	1.403e+00	3.189e-01	2.948e+00	1.213e+00	1.603e+00	6.313e-01	4.678e-01	1.275e-01	6.276e-01	5.133e-01	1.364e+00	4.696e-01	6.969e-01	4.030e-01	7.823e-01	4.525e-01	1.377e+00	2.763e-01	1.795e+00	8.066e-01	1.821e+00	7.802e-01
15	6.969e-01	6.981e-01	1.894e+00	7.195e-01	1.493e+00	1.498e+00	4.392e-01	9.832e-02	3.742e-01	1.081e-01	8.419e-01	2.812e-01	1.766e+00	6.272e-01	4.754e-01	7.878e-02	1.036e+00	3.924e-01	4.084e-01	1.604e-01	1.404e+00	4.572e-01	6.478e-01	2.294e-01	5.687e-01	1.058e-01	1.617e+00	4.338e-01	1.355e+00	6.411e-01	2.062e+00	9.269e-01	1.190e+00	9.749e-01	1.120e+00	3.176e-01	1.286e+00	6.081e-01	7.920e-01	1.232e-01	1.208e+00	5.418e-01	1.119e+00	5.292e-01	2.134e+00	7.834e-01	1.914e+00	1.360e+00	3.250e-01	2.656e-01	1.061e+00	5.319e-01	2.978e-01	1.885e-01	1.066e+00	4.041e-01	1.748e+00	4.777e-01	3.713e-01	1.121e-01	1.322e+00	5.413e-01	1.754e+00	1.439e+00	1.094e+00	6.939e-01	1.428e+00	2.866e-01	8.116e-01	2.639e-01	5.958e-01	9.262e-02	7.964e-01	4.265e-01	1.473e+00	7.394e-01	2.182e+00	8.957e-01	1.016e+00	2.674e-01	2.597e+00	1.169e+00	1.324e+00	5.663e-01	7.140e-01	1.580e-01	2.008e+00	9.026e-01	1.276e+00	4.673e-01	2.427e+00	7.723e-01	1.760e+00	7.215e-01	1.257e+00	2.688e-01	1.394e+00	6.993e-01	8.000e-01	5.070e-01
16	1.303e+00	9.243e-01	7.491e-01	4.333e-01	1.562e+00	1.569e+00	3.909e-01	9.353e-02	3.483e-01	1.051e-01	2.385e-01	1.510e-01	2.047e+00	6.677e-01	3.178e-01	6.493e-02	6.613e-01	3.122e-01	4.657e-01	1.702e-01	1.299e+00	4.607e-01	3.475e-01	1.739e-01	5.527e-01	1.037e-01	2.083e+00	5.080e-01	1.408e+00	6.663e-01	1.613e+00	8.657e-01	1.754e+00	1.246e+00	1.036e+00	3.062e-01	1.724e+00	7.070e-01	6.695e-01	1.142e-01	7.299e-01	4.222e-01	1.043e+00	4.929e-01	2.302e+00	8.187e-01	8.333e-01	8.351e-01	1.261e+00	5.162e-01	1.148e+00	5.427e-01	7.117e-01	2.911e-01	1.598e+00	4.952e-01	2.417e+00	5.653e-01	2.959e-01	1.016e-01	2.254e+00	6.835e-01	3.268e+00	2.084e+00	2.889e+00	1.142e+00	1.002e+00	2.436e-01	8.529e-01	2.703e-01	6.375e-01	9.682e-02	7.535e-01	4.035e-01	1.318e+00	7.070e-01	2.381e+00	9.779e-01	1.151e+00	2.885e-01	1.429e+00	8.278e-01	2.222e+00	7.251e-01	6.238e-01	1.493e-01	1.285e+00	7.442e-01	2.029e+00	5.887e-01	1.701e+00	6.457e-01	1.839e+00	7.246e-01	1.217e+00	2.633e-01	1.547e+00	7.767e-01	1.026e+00	5.501e-01
17	2.115e+00	1.136e+00	1.310e+00	5.602e-01	3.788e+00	2.419e+00	4.119e-01	9.586e-02	6.071e-01	1.377e-01	2.256e-01	1.428e-01	2.326e+00	7.054e-01	3.286e-01	6.644e-02	1.424e+00	4.638e-01	4.773e-01	1.690e-01	1.399e+00	4.438e-01	6.011e-01	2.275e-01	6.252e-01	1.090e-01	1.987e+00	4.916e-01	1.479e+00	6.640e-01	8.386e-01	5.942e-01	3.497e-01	4.949e-01	1.525e+00	3.660e-01	1.657e+00	6.795e-01	4.925e-01	9.962e-02	6.053e-01	3.834e-01	1.275e+00	5.453e-01	2.073e+00	7.366e-01	1.288e+00	1.055e+00	6.000e-01	3.469e-01	1.507e+00	6.450e-01	4.217e-01	2.256e-01	1.884e+00	5.250e-01	2.359e+00	5.444e-01	4.414e-01	1.226e-01	2.098e+00	6.509e-01	2.062e+00	1.466e+00	2.020e+00	9.081e-01	1.078e+00	2.621e-01	7.204e-01	2.552e-01	6.237e-01	9.472e-02	4.381e-01	3.101e-01	1.120e+00	6.004e-01	2.198e+00	9.023e-01	9.137e-01	2.590e-01	2.506e+00	1.128e+00	1.096e+00	4.917e-01	6.375e-01	1.485e-01	1.682e+00	7.964e-01	1.653e+00	5.249e-01	1.274e+00	5.217e-01	6.944e-01	4.400e-01	1.124e+00	2.552e-01	2.145e+00	8.460e-01	9.498e-01	5.089e-01
18	0.000e+00	0.000e+00	1.447e+00	6.496e-01	2.256e+00	1.852e+00	2.861e-01	8.098e-02	5.908e-01	1.376e-01	3.723e-01	1.863e-01	2.218e+00	6.882e-01	2.933e-01	6.055e-02	6.447e-01	3.044e-01	2.830e-01	1.335e-01	1.220e+00	4.196e-01	9.060e-01	2.802e-01	4.676e-01	9.869e-02	1.627e+00	4.445e-01	6.667e-01	4.223e-01	1.040e+00	6.592e-01	1.805e+00	1.147e+00	8.861e-01	2.741e-01	1.046e+00	5.243e-01	5.782e-01	1.114e-01	7.353e-01	4.253e-01	1.481e+00	5.829e-01	1.931e+00	7.334e-01	2.609e+00	1.516e+00	1.379e+00	5.651e-01	2.291e+00	7.904e-01	3.885e-01	2.078e-01	2.072e+00	5.669e-01	2.933e+00	5.687e-01	4.680e-01	1.275e-01	1.678e+00	5.781e-01	2.326e+00	1.654e+00	1.437e+00	7.711e-01	1.211e+00	2.824e-01	1.546e+00	4.006e-01	5.831e-01	9.234e-02	4.394e-01	2.782e-01	1.800e+00	7.712e-01	1.193e+00	6.393e-01	1.165e+00	2.968e-01	2.427e+00	1.092e+00	1.618e+00	6.142e-01	8.811e-01	1.822e-01	2.465e+00	9.375e-01	2.090e+00	5.828e-01	1.501e+00	5.693e-01	9.747e-01	6.179e-01	1.444e+00	2.898e-01	1.437e+00	6.449e-01	9.615e-01	5.152e-01
19	2.000e+00	1.161e+00	1.802e+00	7.389e-01	3.906e+00	2.496e+00	3.336e-01	8.924e-02	6.495e-01	1.455e-01	5.999e-01	2.357e-01	1.672e+00	6.132e-01	4.336e-01	7.337e-02	1.002e+00	3.941e-01	3.455e-01	1.474e-01	1.630e+00	5.052e-01	4.574e-01	1.953e-01	5.187e-01	1.029e-01	1.498e+00	4.341e-01	1.835e+00	6.967e-01	1.217e+00	7.048e-01	7.018e-01	7.030e-01	1.314e+00	3.348e-01	1.829e+00	6.711e-01	7.120e-01	1.232e-01	7.075e-01	4.092e-01	1.126e+00	5.051e-01	2.643e+00	8.632e-01	2.991e+00	1.611e+00	6.889e-01	3.984e-01	1.431e+00	6.421e-01	2.331e-01	1.649e-01	1.700e+00	5.034e-01	1.677e+00	4.279e-01	4.036e-01	1.191e-01	2.019e+00	5.985e-01	3.797e+00	2.214e+00	2.268e+00	9.727e-01	1.551e+00	3.283e-01	1.532e+00	4.039e-01	7.530e-01	1.051e-01	5.738e-01	3.071e-01	1.264e+00	6.339e-01	2.102e+00	8.626e-01	1.603e+00	3.598e-01	2.299e+00	1.034e+00	2.424e+00	7.714e-01	7.553e-01	1.671e-01	1.399e+00	7.018e-01	1.729e+00	5.490e-01	2.111e+00	6.886e-01	1.347e+00	6.757e-01	1.830e+00	3.276e-01	1.945e+00	7.979e-01	1.414e+00	6.348e-01
20	9.434e-01	7.721e-01	1.171e+00	5.874e-01	2.206e+00	1.811e+00	2.249e-01	7.302e-02	5.397e-01	1.331e-01	3.321e-01	1.776e-01	1.836e+00	6.326e-01	4.527e-01	7.554e-02	6.020e-01	3.014e-01	5.293e-01	1.818e-01	1.538e+00	4.657e-01	6.044e-01	2.210e-01	7.118e-01	1.232e-01	2.178e+00	5.235e-01	6.729e-01	4.263e-01	1.242e+00	7.195e-01	0.000e+00	0.000e+00	1.077e+00	2.887e-01	1.211e+00	5.431e-01	5.150e-01	1.053e-01	1.208e+00	5.418e-01	9.657e-01	4.563e-01	1.684e+00	6.633e-01	4.329e+00	1.958e+00	1.192e+00	5.346e-01	1.468e+00	6.591e-01	4.338e-01	2.172e-01	1.431e+00	4.540e-01	1.684e+00	4.295e-01	4.376e-01	1.239e-01	2.453e+00	6.846e-01	1.765e+00	1.447e+00	1.420e+00	7.617e-01	1.504e+00	3.256e-01	1.041e+00	3.387e-01	7.127e-01	1.031e-01	3.398e-01	2.405e-01	1.104e+00	5.918e-01	2.548e+00	9.066e-01	9.513e-01	2.645e-01	2.828e+00	1.215e+00	1.508e+00	5.938e-01	6.510e-01	1.537e-01	8.361e-01	5.299e-01	1.920e+00	5.953e-01	1.713e+00	5.734e-01	7.130e-01	5.051e-01	1.185e+00	2.624e-01	1.057e+00	5.667e-01	6.868e-01	4.351e-01
21	1.014e+00	8.296e-01	1.953e+00	7.417e-01	2.516e+00	1.790e+00	4.574e-01	1.024e-01	5.104e-01	1.298e-01	2.621e-01	1.514e-01	1.393e+00	5.484e-01	3.596e-01	6.801e-02	1.088e+00	3.983e-01	1.270e-01	8.982e-02	1.036e+00	3.673e-01	4.039e-01	1.808e-01	6.659e-01	1.188e-01	1.923e+00	4.909e-01	1.053e+00	5.277e-01	1.653e+00	8.299e-01	3.049e-01	4.315e-01	1.189e+00	3.132e-01	1.222e+00	5.484e-01	5.863e-01	1.120e-01	8.314e-01	4.453e-01	1.202e+00	5.142e-01	9.736e-01	5.217e-01	2.449e+00	1.423e+00	7.547e-01	4.366e-01	1.881e+00	7.414e-01	6.098e-01	2.604e-01	1.362e+00	4.434e-01	2.567e+00	5.167e-01	3.800e-01	1.174e-01	2.178e+00	6.194e-01	1.242e+00	1.246e+00	7.168e-01	5.078e-01	1.347e+00	3.142e-01	1.505e+00	3.899e-01	5.447e-01	8.967e-02	5.059e-01	2.925e-01	1.417e+00	6.705e-01	2.689e+00	9.573e-01	1.256e+00	3.013e-01	2.247e+00	1.011e+00	1.669e+00	6.334e-01	5.632e-01	1.410e-01	1.763e+00	7.550e-01	1.796e+00	5.569e-01	1.177e+00	4.464e-01	1.261e+00	6.763e-01	1.784e+00	3.245e-01	1.875e+00	7.691e-01	4.071e-01	3.327e-01
22	2.652e+00	1.427e+00	1.905e+00	7.234e-01	1.527e+00	1.533e+00	3.369e-01	9.012e-02	5.348e-01	1.318e-01	2.669e-01	1.542e-01	2.139e+00	6.801e-01	4.275e-01	7.449e-02	1.390e+00	4.525e-01	3.334e-01	1.423e-01	1.219e+00	4.075e-01	7.229e-01	2.414e-01	7.156e-01	1.229e-01	2.026e+00	4.940e-01	1.496e+00	6.132e-01	1.538e+00	7.722e-01	8.451e-01	6.915e-01	1.036e+00	2.882e-01	1.266e+00	5.415e-01	6.283e-01	1.159e-01	4.535e-01	3.210e-01	1.148e+00	4.910e-01	1.870e+00	6.862e-01	2.419e+00	1.405e+00	1.055e+00	4.987e-01	2.114e+00	7.513e-01	3.813e-01	2.040e-01	2.651e+00	5.756e-01	1.593e+00	4.201e-01	4.831e-01	1.341e-01	2.316e+00	6.340e-01	6.173e-01	8.743e-01	1.270e+00	6.812e-01	1.264e+00	2.988e-01	9.965e-01	3.159e-01	5.340e-01	8.974e-02	5.780e-01	3.094e-01	1.095e+00	5.872e-01	2.786e+00	9.103e-01	1.266e+00	2.994e-01	2.212e+00	9.950e-01	2.370e+00	7.539e-01	7.501e-01	1.660e-01	2.645e+00	9.413e-01	3.059e+00	7.266e-01	2.243e+00	5.730e-01	9.009e-01	5.711e-01	1.198e+00	2.653e-01	1.520e+00	6.823e-01	7.500e-01	4.338e-01
23	9.934e-01	8.131e-01	1.410e+00	6.035e-01	6.098e-01	8.636e-01	3.449e-01	8.913e-02	4.979e-01	1.266e-01	2.302e-01	1.457e-01	1.485e+00	5.632e-01	4.229e-01	7.544e-02	1.140e+00	4.044e-01	5.208e-01	1.844e-01	1.183e+00	3.957e-01	4.321e-01	1.844e-01	7.473e-01	1.257e-01	1.727e+00	4.556e-01	8.642e-01	4.629e-01	4.132e-01	4.137e-01	1.772e+00	9.515e-01	1.199e+00	3.104e-01	1.467e+00	5.776e-01	7.983e-01	1.343e-01	1.533e+00	6.036e-01	1.788e+00	6.349e-01	1.763e+00	6.465e-01	2.362e+00	1.372e+00	1.291e+00	5.523e-01	1.488e+00	6.371e-01	2.773e-01	1.755e-01	1.894e+00	4.833e-01	2.210e+00	4.909e-01	4.670e-01	1.350e-01	2.218e+00	6.188e-01	3.846e+00	2.076e+00	1.084e+00	5.808e-01	1.431e+00	3.211e-01	1.176e+00	3.558e-01	7.147e-01	1.039e-01	5.008e-01	2.895e-01	5.487e-01	3.885e-01	2.401e+00	8.286e-01	1.466e+00	3.250e-01	1.134e+00	7.191e-01	1.508e+00	5.938e-01	6.450e-01	1.523e-01	1.642e+00	7.030e-01	1.557e+00	5.361e-01	2.178e+00	5.392e-01	9.191e-01	5.826e-01	1.671e+00	3.171e-01	1.832e+00	7.514e-01	1.394e+00	5.710e-01
24	2.439e+00	1.227e+00	1.680e+00	6.616e-01	3.311e+00	2.112e+00	3.730e-01	9.640e-02	4.803e-01	1.263e-01	4.093e-01	1.931e-01	1.868e+00	6.438e-01	3.405e-01	6.816e-02	1.317e+00	4.404e-01	4.611e-01	1.686e-01	1.895e+00	5.002e-01	3.699e-01	1.745e-01	8.733e-01	1.384e-01	1.333e+00	4.031e-01	7.634e-01	4.416e-01	1.498e+00	7.519e-01	1.136e+00	8.058e-01	1.627e+00	3.608e-01	9.751e-01	4.608e-01	5.339e-01	1.103e-01	1.435e+00	5.649e-01	1.358e+00	5.346e-01	1.591e+00	6.037e-01	1.149e+00	9.412e-01	9.615e-01	4.819e-01	1.882e+00	7.146e-01	3.209e-01	1.854e-01	1.288e+00	4.086e-01	1.943e+00	4.540e-01	3.411e-01	1.138e-01	2.137e+00	6.203e-01	5.848e-01	8.282e-01	2.131e+00	8.404e-01	1.318e+00	3.117e-01	1.201e+00	3.632e-01	7.182e-01	1.049e-01	7.614e-01	3.596e-01	1.493e+00	6.700e-01	2.801e+00	8.922e-01	1.586e+00	3.321e-01	2.316e+00	9.933e-01	1.764e+00	6.265e-01	7.934e-01	1.676e-01	2.080e+00	7.904e-01	1.455e+00	5.011e-01	1.741e+00	4.674e-01	5.208e-01	4.258e-01	1.479e+00	3.000e-01	2.805e+00	8.934e-01	5.889e-01	3.730e-01
25	1.325e+00	9.397e-01	2.054e+00	7.300e-01	2.273e+00	1.866e+00	2.450e-01	7.753e-02	4.680e-01	1.230e-01	4.011e-01	1.893e-01	2.222e+00	7.067e-01	3.129e-01	6.460e-02	6.061e-01	3.035e-01	5.280e-01	1.813e-01	1.035e+00	3.669e-01	5.068e-01	2.071e-01	7.064e-01	1.241e-01	1.709e+00	4.507e-01	6.849e-01	3.961e-01	9.025e-01	5.721e-01	1.214e+00	7.699e-01	1.687e+00	3.741e-01	1.164e+00	5.222e-01	6.696e-01	1.225e-01	2.334e-01	2.335e-01	1.910e+00	6.225e-01	1.916e+00	6.808e-01	1.600e+00	1.136e+00	8.621e-01	4.618e-01	1.054e+00	5.284e-01	6.279e-01	2.681e-01	1.899e+00	4.926e-01	1.790e+00	4.362e-01	5.143e-01	1.402e-01	2.073e+00	5.894e-01	2.315e+00	1.473e+00	2.720e+00	9.395e-01	1.470e+00	3.385e-01	1.095e+00	3.473e-01	5.317e-01	9.065e-02	6.441e-01	3.226e-01	1.087e+00	5.450e-01	3.371e+00	9.815e-01	1.577e+00	3.265e-01	2.870e+00	1.134e+00	1.130e+00	5.068e-01	6.039e-01	1.467e-01	1.351e+00	6.392e-01	1.682e+00	5.342e-01	1.455e+00	4.217e-01	9.124e-01	5.784e-01	1.533e+00	3.018e-01	2.603e+00	8.501e-01	4.884e-01	3.458e-01
26	1.320e+00	9.366e-01	1.605e+00	6.321e-01	1.802e+00	1.810e+00	3.707e-01	9.425e-02	5.950e-01	1.405e-01	4.880e-01	2.083e-01	1.577e+00	5.782e-01	4.082e-01	7.461e-02	7.474e-01	3.349e-01	4.785e-01	1.749e-01	1.030e+00	3.769e-01	8.068e-01	2.623e-01	7.660e-01	1.307e-01	2.072e+00	5.127e-01	9.479e-01	4.751e-01	5.111e-01	4.178e-01	9.569e-01	6.783e-01	1.480e+00	3.603e-01	9.804e-01	4.633e-01	7.399e-01	1.290e-01	8.772e-01	4.396e-01	8.867e-01	4.189e-01	1.562e+00	6.153e-01	3.584e+00	1.618e+00	1.687e+00	6.403e-01	1.571e+00	6.727e-01	3.252e-01	1.879e-01	2.304e+00	5.388e-01	1.677e+00	4.211e-01	4.078e-01	1.260e-01	2.027e+00	5.882e-01	2.358e+00	1.501e+00	1.343e+00	6.354e-01	1.488e+00	3.382e-01	2.027e+00	4.802e-01	8.405e-01	1.152e-01	2.257e-01	1.844e-01	1.361e+00	6.105e-01	2.574e+00	8.193e-01	1.774e+00	3.495e-01	1.869e+00	9.390e-01	9.783e-01	4.623e-01	5.401e-01	1.396e-01	1.406e+00	6.312e-01	1.943e+00	6.025e-01	2.862e+00	5.825e-01	0.000e+00	0.000e+00	1.313e+00	3.062e-01	1.731e+00	6.819e-01	3.619e-01	2.957e-01
27	1.881e+00	1.091e+00	1.835e+00	6.517e-01	1.493e+00	1.498e+00	3.681e-01	1.022e-01	5.480e-01	1.351e-01	5.582e-01	2.192e-01	1.728e+00	6.136e-01	4.366e-01	8.187e-02	1.644e+00	5.502e-01	3.421e-01	1.398e-01	2.003e+00	5.584e-01	1.248e+00	4.060e-01	6.296e-01	1.225e-01	2.508e+00	5.644e-01	6.944e-01	4.016e-01	8.711e-01	5.521e-01	1.327e+00	7.690e-01	1.313e+00	3.522e-01	1.639e+00	8.231e-01	5.885e-01	1.229e-01	1.146e+00	4.900e-01	6.318e-01	3.382e-01	1.774e+00	6.988e-01	1.504e+00	1.067e+00	1.665e+00	6.556e-01	1.757e+00	6.669e-01	4.782e-01	2.394e-01	1.877e+00	4.714e-01	2.737e+00	5.686e-01	3.254e-01	1.085e-01	2.287e+00	6.379e-01	3.030e+00	1.763e+00	2.147e+00	8.160e-01	1.608e+00	4.036e-01	1.179e+00	3.738e-01	6.330e-01	1.035e-01	7.732e-01	4.473e-01	1.500e+00	6.147e-01	1.801e+00	7.095e-01	1.665e+00	3.694e-01	3.448e+00	1.193e+00	1.818e+00	6.670e-01	9.350e-01	1.998e-01	1.702e+00	6.979e-01	1.650e+00	5.685e-01	1.991e+00	4.852e-01	9.804e-01	6.216e-01	1.792e+00	3.433e-01	1.806e+00	7.114e-01	1.425e+00	5.839e-01
28	2.236e+00	1.202e+00	1.387e+00	5.683e-01	1.974e+00	1.620e+00	3.524e-01	9.426e-02	5.356e-01	1.362e-01	5.752e-01	2.177e-01	2.073e+00	6.589e-01	3.752e-01	7.228e-02	1.477e+00	4.940e-01	3.676e-01	1.502e-01	1.261e+00	4.000e-01	6.814e-01	2.413e-01	8.328e-01	1.372e-01	2.483e+00	5.587e-01	8.149e-01	4.365e-01	1.610e+00	7.621e-01	7.009e-01	5.733e-01	1.214e+00	3.143e-01	9.923e-01	4.689e-01	5.881e-01	1.190e-01	7.246e-01	4.191e-01	9.443e-01	4.233e-01	2.596e+00	7.706e-01	2.787e+00	1.404e+00	1.126e+00	5.325e-01	1.747e+00	6.884e-01	5.356e-01	2.399e-01	2.067e+00	5.039e-01	2.129e+00	4.670e-01	5.062e-01	1.379e-01	9.016e-01	3.853e-01	5.238e+00	2.264e+00	1.289e+00	6.098e-01	1.390e+00	3.334e-01	1.149e+00	3.556e-01	7.341e-01	1.079e-01	7.855e-01	3.520e-01	1.158e+00	5.476e-01	2.882e+00	8.562e-01	1.380e+00	3.021e-01	1.706e+00	8.566e-01	1.257e+00	5.378e-01	7.887e-01	1.704e-01	2.493e+00	8.363e-01	1.508e+00	5.194e-01	1.789e+00	4.564e-01	6.148e-01	5.027e-01	1.680e+00	3.132e-01	2.581e+00	8.215e-01	8.840e-01	4.430e-01
